Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;2;12.2999992371;8.625;4;18.25;1;8.14999961853;10.5;5;21.0;
5;2;13.5;8.625;4;18.3624999523;1;8.14999961853;10.5;4;21.0;
6;2;14.5674991608;8.625;4;18.4864046574;1;9.14999961853;10.5;4;21.0;
7;2;15.6418428421;8.625;4;18.9799406528;1;9.72500038147;10.5;4;21.0;
8;2;16.3879642487;8.79749965668;4;19.4354615211;1;9.72500038147;10.5;4;21.4200000763;
9;2;16.661277771;8.94309806824;4;20.4437325001;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;17.2662391663;9.3333568573;4;21.369802475;1;9.8956489563;10.8792181015;4;22.0;
11;2;19.2662391663;9.6677980423;4;22.2224977016;1;9.94999980927;11.0;4;23.5400009155;
12;2;21.2662391663;9.94955635071;4;23.013872385;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;22.7882003784;10.1834592819;4;23.7574646473;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;24.004240036;10.3752222061;4;24.4668486118;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;25.2431716919;10.5308046341;5;25.092634201;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;26.505607605;10.625;5;25.5694036484;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;27.7916698456;10.625;4;26.0847344398;1;15.9499998093;13.879781723;5;28.0;
18;2;29.1008682251;10.625;4;26.6366324425;1;16.9500007629;14.0;5;28.0;
19;2;29.9819793701;10.625;3;27.2218022346;1;17.9500007629;14.0;5;28.0;
20;2;30.3330802917;10.625;3;27.8355960846;1;18.2999992371;14.0;5;28.0;
21;2;30.7013587952;10.625;4;28.4720544815;1;18.2999992371;14.0;5;28.0;
22;2;31.0832328796;10.625;3;29.1240577698;1;18.2999992371;14.0;5;28.0;
23;2;31.4744338989;10.625;3;29.7835845947;1;18.2999992371;14.0;6;28.0;
24;2;31.8701515198;10.625;3;30.442070961;1;18.2999992371;14.0;6;28.0;
25;2;32.2652435303;10.625;3;31.0908403397;1;18.2999992371;14.0;6;28.0;
26;2;32.6545028687;10.625;3;31.7215557098;1;18.2999992371;14.0;6;28.0;
27;2;33.0329360962;10.625;3;32.3266487122;1;18.2999992371;14.0;6;28.0;
28;2;33.3959884644;10.625;2;32.8996829987;1;18.2999992371;14.0;6;28.0;
29;2;33.7398071289;10.625;2;33.4356050491;1;18.2999992371;14.0;7;28.0;
30;2;34.0613632202;10.625;2;33.9308757782;1;18.2999992371;14.0;8;28.0;
31;2;34.3585281372;10.625;2;34.3834724426;1;18.2999992371;14.0;8;28.0;
32;2;34.6300811768;12.625;2;34.7927808762;1;18.2999992371;14.0;8;28.0;
33;2;34.875667572;14.625;2;35.1594133377;1;18.2999992371;14.0;8;28.0;
34;2;35.0956497192;16.625;3;35.4849748611;1;18.2999992371;14.0;8;28.0;
35;2;35.2909851074;18.625;3;35.7718133926;1;18.2999992371;14.0;8;28.0;
36;2;35.4630889893;20.625;3;36.0227775574;1;18.2999992371;14.0;8;28.0;
37;2;35.6136665344;20.625;3;36.2410039902;1;18.2999992371;14.0;8;28.0;
38;3;35.7446022034;20.625;2;36.4297399521;1;18.2999992371;14.0;8;28.0;
39;3;35.8578453064;20.625;2;36.5;1;18.2999992371;14.0;8;28.0;
40;3;35.9000015259;20.625;2;36.5;1;18.2999992371;14.0;8;28.0;
41;3;35.9000015259;20.625;2;36.5;1;18.2999992371;14.0;8;28.0;
42;3;35.9000015259;20.625;3;36.5;1;18.2999992371;14.0;8;28.0;
43;3;35.9000015259;20.625;3;36.5;1;18.2999992371;14.0;9;28.0;
44;3;35.9000015259;20.625;4;36.5;1;18.2999992371;14.0;9;28.0;
45;3;36.9000015259;21.625;3;37.5;1;18.2999992371;14.0;9;28.0;
46;3;37.9000015259;22.625;3;37.6525000334;1;18.2999992371;14.0;10;28.0;
47;3;37.9000015259;23.625;4;37.8264987469;1;18.2999992371;14.0;10;28.0;
48;3;37.9000015259;24.625;5;38.024458766;1;18.2999992371;14.0;10;28.0;
49;3;37.9000015259;25.625;5;39.6596157551;1;18.2999992371;15.0;10;28.0;
50;3;38.7212524414;26.0234375;5;41.1217179298;1;18.2999992371;16.0;10;28.0;
51;3;39.4135932922;26.3489723206;5;42.4357299805;1;18.2999992371;17.0;10;28.0;
52;3;39.9891433716;26.6102333069;5;43.6301727295;1;18.2999992371;18.0;10;28.0;
53;3;40.4622039795;26.8168411255;6;44.7339816093;1;18.2999992371;19.0;10;28.0;
54;3;40.8475418091;26.9782962799;7;45.5676653385;1;18.2999992371;19.0;10;28.0;
55;4;41.0353012085;27.0;6;46.3759665489;1;18.2999992371;19.0;11;28.0;
56;4;41.1708488464;27.0;5;47.0694527626;1;18.2999992371;19.0;11;28.0;
57;5;43.2000007629;28.0;5;48.7756552696;1;18.2999992371;19.0;12;28.0;
58;5;43.2000007629;30.0;5;49.5894477367;1;18.2999992371;19.0;12;28.0;
59;5;43.2000007629;32.0;5;52.3324561119;1;18.2999992371;19.0;12;28.0;
60;5;44.2079963684;34.4799995422;6;54.850238204;1;18.2999992371;19.0;12;28.0;
61;6;45.0316772461;36.8593902588;5;57.1627494097;1;18.2999992371;19.0;12;28.0;
62;6;45.6929626465;38.1527404785;5;59.2888998985;1;18.2999992371;19.0;14;28.0;
63;6;46.2165374756;39.375617981;6;61.1572318077;1;18.2999992371;19.0;14;28.0;
64;8;46.5754966736;40.5;4;62.6983472109;1;18.2999992371;19.0;14;28.0;
65;8;46.7455558777;41.5;4;64.0057827234;1;18.2999992371;19.0;14;28.0;
66;8;46.7999992371;42.5;4;65.1559647322;1;18.2999992371;19.0;14;28.0;
67;8;46.7999992371;43.5;4;66.2194408178;1;18.2999992371;19.0;15;28.0;
68;8;46.7999992371;44.5;4;68.1827435493;1;18.2999992371;19.0;15;28.0;
69;8;47.7999992371;46.5;4;69.136947751;1;18.2999992371;19.0;15;28.0;
70;8;48.7999992371;48.5;4;70.9929630756;1;18.2999992371;19.0;15;28.0;
71;8;49.7999992371;51.5;3;71.8538719416;1;18.2999992371;19.0;16;28.0;
72;8;50.7999992371;54.2777481079;3;72.6396961212;1;18.2999992371;19.0;16;28.0;
73;8;50.7999992371;56.5167655945;3;73.361995101;1;18.2999992371;19.0;17;28.0;
74;8;50.7999992371;58.7137451172;2;74.032982111;1;18.2999992371;19.0;17;28.0;
