Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;4;17.25;1;8.14999961853;10.5;5;21.0;
5;1;12.8999996185;8.625;4;17.25;1;8.14999961853;10.5;5;21.0;
6;1;13.8999996185;8.625;4;17.25;1;9.14999961853;10.5;5;21.0;
7;1;14.8999996185;8.625;4;17.5949993134;1;9.72500038147;10.5;5;21.0;
8;1;15.5569992065;8.79749965668;4;17.8861961365;1;9.72500038147;10.5;4;21.4200000763;
9;1;15.7317180634;8.94309806824;4;18.6667137146;1;9.81949996948;10.7100000381;4;21.758436203;
10;1;16.2000274658;9.3333568573;4;19.3355960846;2;9.8956489563;11.0792179108;3;23.0;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;10.1750001907;11.0;3;24.7000008821;
12;1;18.2000274658;9.94955635071;4;20.3669185638;2;10.5574998856;11.7700004578;4;26.1690288782;
13;1;19.2000274658;10.1834592819;4;20.7504444122;2;12.2523422241;12.4126424789;4;27.4157934189;
14;1;20.2000274658;10.3752222061;4;21.0616092682;2;14.2523422241;12.9308347702;3;28.4674659967;
15;1;21.2000274658;10.5308046341;5;21.25;2;16.2523422241;13.3366470337;3;29.3608939648;
16;1;22.2000274658;10.625;5;21.25;2;17.4150733948;13.6469516754;3;30.135217905;
17;1;23.2000274658;10.625;5;21.25;2;18.4845218658;13.879781723;3;30.7230784893;
18;1;24.2000274658;10.625;5;21.25;2;19.5626926422;14.0;3;31.1118502617;
19;1;24.75;10.625;5;21.25;2;20.6501674652;14.0;3;31.544028759;
20;1;24.75;10.625;5;21.25;2;21.0974063873;14.0;3;32.0209121704;
21;1;24.75;10.625;5;21.25;2;21.2047042847;14.0;3;32.5427899361;
22;1;24.75;10.625;5;21.25;2;21.3221263885;14.0;3;33.1086950302;
23;1;24.75;10.625;6;21.25;2;21.4494552612;14.0;4;33.7161855698;
24;1;24.75;10.625;6;21.25;2;21.5861415863;14.0;4;34.3611893654;
25;1;24.75;10.625;7;21.25;2;21.7312660217;14.0;4;35.0379443169;
26;1;24.75;10.625;7;21.25;2;21.8835372925;14.0;4;35.7390680313;
27;1;24.75;10.625;7;21.25;2;22.0412902832;14.0;4;36.4557781219;
28;1;24.75;10.625;7;21.25;2;22.2025489807;14.0;4;37.1782588959;
29;1;24.75;10.625;7;21.25;2;22.36510849;14.0;4;37.8961582184;
30;1;24.75;10.625;8;21.25;2;22.5266342163;14.0;4;38.5991659164;
31;1;24.75;10.625;8;21.25;3;23.6848106384;14.5;3;40.2776012421;
32;1;24.75;10.625;8;21.25;3;24.8374595642;14.5;3;41.0829507113;
33;1;24.75;10.625;8;21.25;3;24.9826622009;14.5799999237;3;41.8720289469;
34;1;24.75;10.625;8;21.25;3;25.4212036133;14.0;3;42.6426382065;
35;1;24.75;10.625;8;21.25;3;25.2449150085;14.7770614624;3;43.3946415186;
36;1;24.75;10.625;8;21.25;3;25.7637939453;14.0;3;44.1298120022;
37;1;24.75;10.625;8;21.25;3;25.9292068481;14.0;4;44.8515264988;
38;1;24.75;11.625;8;21.25;3;26.0915927887;14.0;4;45.564340353;
39;1;24.75;12.625;8;21.25;3;26.2519741058;14.0;4;46.273496151;
40;1;24.75;13.625;9;21.25;3;26.4115352631;14.0;4;46.9843993187;
41;1;24.75;14.625;9;21.25;3;26.5714893341;14.0;4;47.7020950317;
42;1;24.75;15.625;9;21.25;3;26.7329711914;17.0;5;48.4307789803;
43;1;24.75;15.625;9;21.25;3;26.8969249725;20.0;5;49.1086950302;
44;2;25.75;16.625;9;22.25;4;28.0494556427;24.0;4;50.7161855698;
45;2;26.75;17.625;10;22.4025000334;4;29.1861419678;28.0;4;51.521189332;
46;2;27.4414997101;18.625;10;22.5764987469;4;29.3312683105;32.0;5;52.3816882372;
47;2;27.5458984375;19.625;11;22.774458766;4;27.8999996185;34.0;8;53.2931919098;
48;2;27.6646747589;20.625;11;22.9989435673;4;28.8999996185;34.0;9;54.2499500513;
49;2;27.7993659973;20.625;11;23.2525589466;4;29.8025493622;34.8970870972;10;55.2452495098;
50;2;27.9515342712;20.625;12;23.5378723145;4;29.9651069641;35.033493042;10;56.2718126774;
51;3;28.1227226257;20.625;11;23.8573079109;4;30.6611595154;34.0;10;57.3222444057;
52;3;28.3143844604;20.625;11;24.2130148411;4;30.2848129272;35.0;10;58.3894515038;
53;3;28.5278091431;20.625;11;24.6067101955;4;30.4374599457;35.5559234619;14;59.4669795036;
54;3;28.7640266418;20.625;11;25.0395004749;6;30.5826644897;35.7720146179;10;75.549197197;
55;3;29.0237007141;20.625;11;25.5116910934;6;30.4873695374;36.0;10;77.3813042641;
56;3;29.3070144653;20.625;11;26.0225958824;6;32.6047897339;36.0;10;79.1285390854;
57;3;29.6135578156;20.625;12;26.5703659058;6;34.7321205139;37.0;12;80.7862968445;
58;3;29.9422187805;20.625;12;27.1518626213;6;34.350276947;39.0;12;82.353331089;
59;3;30.2911186218;20.625;12;27.7625956535;6;34.5883369446;41.0;12;83.8305325508;
60;3;30.6575584412;20.625;13;29.3727250099;6;35.2392845154;40.0;14;85.2198038101;
61;3;31.6236362457;21.0234375;13;30.8790273666;6;35.3113708496;40.0;15;86.5231666565;
62;3;32.5274162292;21.3489723206;13;32.286649704;7;37.2766342163;42.0;16;88.7422046661;
63;3;33.3719902039;21.6102333069;14;33.6004829407;7;38.4933738708;44.0;16;92.2527195215;
64;3;34.1602897644;21.8168411255;14;34.8237161636;7;36.6104736328;45.0;18;95.3461170197;
65;3;34.8942298889;21.9782962799;15;35.7509336472;7;38.3961677551;45.0;18;98.0771020651;
66;3;35.4505615234;22.0;15;36.6027669907;7;36.6018638611;46.957901001;20;100.258922696;
67;3;35.9616622925;22.0;15;37.4089956284;7;35.7512588501;46.957901001;11;102.190884829;
68;3;36.445400238;22.0;15;38.1586933136;7;35.2721557617;48.0;12;103.768301964;
69;3;36.8952178955;22.0;15;38.8441591263;7;32.4500007629;50.0;11;104.977933407;
70;3;37.3064956665;22.0;15;39.4610586166;7;29.4500007629;54.0;13;106.072957277;
71;4;37.6766357422;22.0;14;40.0082168579;7;30.4500007629;56.0;13;107.158698082;
72;4;35.6766357422;23.0;15;40.4871482849;7;31.4500007629;59.0;13;108.238801479;
73;4;34.6766357422;24.0;15;40.9014453888;7;31.4500007629;63.0;13;109.31710434;
74;4;33.6766357422;25.0;16;41.2561321259;7;31.4500007629;67.0;10;110.396517277;
