Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;6;17.25;1;8.14999961853;10.5;5;21.0;
5;1;12.8999996185;8.625;6;17.25;1;8.14999961853;10.5;5;21.0;
6;2;14.5;8.625;5;18.25;1;9.14999961853;10.5;5;21.0;
7;2;15.5;8.625;5;18.7174992561;1;9.72500038147;10.5;5;21.0;
8;2;16.2304992676;8.79749965668;5;19.1448272467;1;9.72500038147;10.5;5;21.4200000763;
9;2;16.4868965149;8.94309806824;5;20.114030838;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;17.0684185028;9.3333568573;5;20.9971549511;2;9.8956489563;11.0792179108;4;23.0;
11;2;19.0684185028;9.6677980423;5;21.8030670881;2;10.1750001907;11.0;3;24.7000008821;
12;2;21.0684185028;9.94955635071;5;22.5440151691;2;10.5574998856;11.7700004578;4;26.1690288782;
13;2;22.5062847137;10.1834592819;5;23.2339217663;2;12.2523422241;12.4126424789;4;27.4157934189;
14;2;22.9403533936;10.3752222061;5;23.88697505;2;14.2523422241;12.9308347702;4;28.4674659967;
15;2;23.3321857452;10.5308046341;5;24.4546608925;2;16.2523422241;13.3366470337;4;29.3608939648;
16;2;23.6727962494;10.625;5;24.8727197647;2;17.4150733948;13.6469516754;4;30.135217905;
17;2;23.9236316681;10.625;5;25.3301706314;2;18.4845218658;13.879781723;4;30.7230784893;
18;2;24.198102951;10.625;5;25.8267202377;2;19.5626926422;14.0;3;31.1118502617;
19;2;24.4960327148;10.625;5;26.3609733582;2;20.6501674652;14.0;3;31.544028759;
20;2;24.8165836334;10.625;5;26.9302859306;2;21.0974063873;14.0;2;32.0209121704;
21;2;27.1581726074;10.625;5;27.5306758881;2;21.2047042847;14.0;2;32.5427899361;
22;2;28.5184059143;10.625;5;28.1568169594;2;21.3221263885;14.0;2;33.1086950302;
23;2;29.8940906525;10.625;5;28.8021335602;2;21.4494552612;14.0;3;33.7161855698;
24;2;31.2812805176;10.625;6;29.4590082169;2;21.5861415863;14.0;3;34.3611893654;
25;2;31.6754055023;10.625;6;30.119093895;2;21.7312660217;14.0;4;35.0379443169;
26;2;32.0714569092;10.625;7;30.7737131119;2;21.8835372925;14.0;3;35.7390680313;
27;2;32.464225769;10.625;7;31.414305687;2;22.0412902832;14.0;3;36.4557781219;
28;2;32.8485832214;10.625;7;32.0328741074;2;22.2025489807;14.0;3;37.1782588959;
29;2;33.2197265625;10.625;7;32.622387886;2;22.36510849;14.0;3;37.8961582184;
30;2;33.5734329224;10.625;7;33.1770887375;2;22.5266342163;14.0;3;38.5991659164;
31;2;33.9062538147;10.625;7;33.6926860809;2;22.6848106384;14.0;3;39.2776012421;
32;2;34.2156143188;10.625;7;34.1664180756;2;22.8374595642;14.0;2;39.9229507446;
33;2;34.4998512268;10.625;8;34.596997261;2;22.9826622009;14.0;3;40.5282850266;
34;2;34.7581977844;12.625;9;34.9844608307;2;23.1188621521;14.0;3;41.088514328;
35;2;34.9906768799;14.625;9;35.3299570084;2;23.2449150085;14.0;3;41.6004695892;
36;2;35.1979751587;16.625;10;35.6354980469;2;23.3601055145;14.0;3;42.0628213882;
37;2;35.3812980652;18.625;10;35.9037160873;2;23.4641342163;14.0;3;42.4758720398;
38;2;35.5422286987;20.625;11;36.1376314163;2;23.5570697784;14.0;3;42.8412618637;
39;2;35.6825790405;20.625;12;36.3404560089;2;23.6392822266;14.0;3;43.1616458893;
40;2;35.8042755127;20.625;12;36.5;2;23.7113685608;14.0;4;43.4403705597;
41;2;35.9000015259;20.625;12;36.5;2;23.7740821838;14.0;4;43.6811828613;
42;2;35.9000015259;20.625;13;36.5;2;23.8282661438;14.0;4;43.8879890442;
43;3;35.9000015259;20.625;13;36.5;2;23.874797821;16.0;4;44.0;
44;3;35.9000015259;20.625;13;36.5;2;23.8999996185;18.0;4;44.0;
45;3;35.9000015259;20.625;14;36.5;2;23.8999996185;20.0;4;44.0;
46;3;35.9000015259;20.625;14;36.5;2;23.8999996185;22.0;5;44.0;
47;3;35.9000015259;20.625;14;36.5;2;23.8999996185;24.0;5;44.0;
48;3;35.9000015259;20.625;14;36.5;2;23.8999996185;24.0;5;44.0;
49;3;35.9000015259;20.625;14;36.5;2;23.8999996185;24.0;6;44.0;
50;3;35.9000015259;20.625;14;36.5;2;23.8999996185;24.0;6;44.0;
51;3;35.9000015259;20.625;14;37.8687496185;2;23.8999996185;24.0;6;44.0;
52;3;36.7212524414;21.0234375;15;39.0226593018;2;23.8999996185;24.0;6;44.0;
53;3;37.4135932922;21.3489723206;15;39.9819107056;2;23.8999996185;24.0;6;44.0;
54;3;37.9891433716;21.6102333069;15;40.7703399658;2;23.8999996185;24.0;6;44.0;
55;3;38.4622039795;21.8168411255;15;41.4125671387;2;23.8999996185;24.0;7;44.0;
56;3;38.8475418091;21.9782962799;15;41.7255001068;2;23.8999996185;24.0;7;44.0;
57;3;39.0353012085;22.0;16;42.9514122009;2;23.8999996185;24.0;7;44.0;
58;4;41.1708488464;24.0;15;44.0399999619;2;23.8999996185;24.0;7;44.0;
59;4;43.2000007629;26.0;15;44.1486839056;2;23.8999996185;24.0;7;44.0;
60;4;43.8404998779;28.0;15;44.262389183;2;23.8999996185;24.0;8;44.0;
61;4;43.8833045959;30.0;15;44.3812334538;2;23.8999996185;24.0;8;44.0;
62;4;43.928478241;32.0;17;44.5053211451;2;23.8999996185;24.0;10;44.0;
63;4;43.9760894775;32.6059188843;16;44.6347413063;3;24.8999996185;25.0;10;45.0;
64;4;44.0261993408;32.6288757324;17;44.7695653439;3;25.8999996185;26.0;11;45.1599999666;
65;5;44.0788497925;33.6288757324;16;44.9098439217;3;25.8999996185;27.0;11;45.3437439203;
66;5;44.1340904236;34.6288757324;18;45.0556049347;3;23.8999996185;29.0;10;45.5541238785;
67;5;44.1919403076;35.6288757324;18;45.2068507671;3;24.8999996185;29.0;11;45.7941719294;
68;5;44.2524147034;36.6288757324;18;45.3635559082;3;25.8999996185;29.8970870972;12;46.0669906139;
69;5;44.3155174255;37.6288757324;19;45.5256644487;3;25.8999996185;30.0334949493;12;47.7369940281;
70;5;44.3812294006;37.7784729004;19;45.6930880547;3;24.6328239441;30.4200000763;13;49.1760447025;
71;5;44.4495201111;37.8052787781;20;45.865703702;3;23.7230072021;30.4200000763;14;50.4404857159;
72;6;44.5203361511;37.832572937;19;46.0433526039;3;22.0890007019;31.9579029083;15;51.3412594795;
