Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;5;17.25;2;8.14999961853;10.6999998093;4;22.0;
5;1;12.8999996185;8.625;5;17.25;2;8.29999923706;10.5;4;22.0900000334;
6;1;13.8999996185;8.625;5;17.25;2;9.39524936676;10.5;4;22.1871190071;
7;1;14.8999996185;8.625;5;17.5949993134;2;9.99210166931;10.5;4;22.2917383909;
8;1;15.5569992065;8.79749965668;5;17.8861961365;2;10.0156412125;10.5;4;22.8371437788;
9;1;15.7317180634;8.94309806824;5;18.6667137146;2;10.1383571625;10.7100000381;4;23.3113827705;
10;1;16.2000274658;9.3333568573;5;19.3355960846;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;18.2000274658;9.6677980423;4;20.8991127014;2;10.3324222565;11.0;4;25.4997080564;
12;2;20.2000274658;9.94955635071;4;21.5669186115;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;21.9200267792;10.1834592819;4;22.1880444288;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;23.062587738;10.3752222061;4;22.7804383039;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;24.2313251495;10.5308046341;5;23.3002393246;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;25.4301719666;10.625;5;23.688754797;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;26.6632804871;10.625;5;24.1414179802;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;27.934879303;10.625;4;24.6650128365;2;19.9265136719;14.0;4;32.8895044327;
19;2;28.7990074158;10.625;4;25.2655425072;2;21.0501403809;14.0;4;33.4816474915;
20;2;29.159324646;10.625;4;25.9475607872;2;21.5333709717;14.0;4;34.1130428314;
21;2;29.5685367584;10.625;3;26.7133779526;2;21.6754341125;14.0;4;34.7785673141;
22;2;30.0280265808;10.625;3;27.5622024536;2;21.825176239;14.0;3;35.4714341164;
23;2;30.5373210907;10.625;3;28.4893260002;2;21.9810714722;14.0;4;36.1833543777;
24;2;31.0935955048;10.625;4;29.4855060577;2;22.141254425;14.0;4;36.9048519135;
25;2;31.6913032532;10.625;4;30.5367269516;2;20.2999992371;15.0;4;37.6257123947;
26;2;32.3220367432;10.625;5;31.6245069504;2;21.2999992371;14.0;4;38.3355398178;
27;2;32.9747047424;10.625;5;32.726849556;2;22.2999992371;14.0;5;39.0243473053;
28;2;33.6361083984;10.625;5;33.8198070526;2;22.7804775238;14.0;5;39.6831235886;
29;2;34.291885376;10.625;5;34.8794660568;2;22.9287014008;14.0;5;40.3043012619;
30;2;34.9276809692;10.625;5;35.8840303421;2;21.0684661865;15.0;5;40.8820743561;
31;2;35.530418396;10.625;6;36.8156280518;2;20.1984672546;16.0;5;41.4125490189;
32;2;36.0893783569;10.625;6;37.6615219116;2;19.3178215027;17.0;5;41.8937177658;
33;2;36.596912384;12.625;7;38.414560318;2;18.4260864258;18.0;5;42.3252954483;
34;2;37.0487365723;14.625;7;39.0728969574;2;17.523191452;19.0;5;42.7084550858;
35;2;37.44373703;16.625;7;39.6391487122;2;17.3094024658;20.0;5;43.0455055237;
36;2;37.7834892273;18.625;7;40.1192626953;2;17.3852386475;21.0;5;43.3395690918;
37;2;38.0715560913;20.625;7;40.5213165283;2;17.4514026642;22.0;5;43.5942716599;
38;2;38.312789917;20.625;7;40.8544559479;2;17.5087108612;23.0;6;43.8134851456;
39;2;38.5126724243;20.625;7;41.1280441284;2;17.5580348969;24.0;6;44.0;
40;2;38.6768264771;20.625;7;41.25;2;17.6000003815;25.0;6;44.0;
41;2;38.75;20.625;7;41.25;2;17.6000003815;26.0;8;44.0;
42;3;38.75;20.625;7;41.25;2;17.6000003815;27.0;8;44.0;
43;3;38.75;20.625;7;41.25;2;18.6000003815;25.0;8;44.0;
44;3;38.75;20.625;7;41.25;2;17.6000003815;26.0;10;44.0;
45;3;38.75;20.625;7;41.25;2;17.6000003815;27.0;10;44.0;
46;3;38.75;20.625;6;41.25;2;18.6000003815;25.0;10;44.0;
47;3;38.75;20.625;6;41.25;2;19.6000003815;25.0;11;44.0;
48;3;38.75;20.625;6;41.25;2;20.6000003815;25.0;10;44.0;
49;3;38.75;20.625;6;44.046875;2;21.6000003815;25.0;10;44.0;
50;3;40.828125;22.0234375;7;45.5779466629;2;22.6000003815;25.0;10;44.0;
51;4;42.7227668762;23.3489723206;6;46.8317923546;2;23.6000003815;25.0;10;44.0;
52;5;43.4503631592;24.6102333069;5;71.8438389301;2;23.8999996185;24.0;11;44.0;
53;5;45.0321731567;26.8168411255;4;74.3320435286;2;23.8999996185;24.0;11;44.0;
54;5;46.4909591675;28.9782962799;4;76.1326178312;2;23.8999996185;24.0;13;44.0;
55;4;44.7247619629;27.0;5;49.2577478886;3;23.8999996185;24.0;11;71.0461769104;
56;4;44.8000030518;27.0;5;49.3048160076;3;24.8999996185;25.0;11;71.5746116638;
57;4;44.8000030518;27.0;5;49.3530313969;3;25.8999996185;26.0;11;71.9676570892;
58;4;44.8000030518;27.0;5;49.4023760557;3;25.8999996185;27.0;13;72.0;
59;4;44.8000030518;27.0;5;49.4528282881;3;25.8999996185;28.0;13;72.0;
60;4;44.8000030518;27.0;5;49.5043625832;3;25.8999996185;29.0;13;72.0;
61;4;42.8000030518;28.0;5;50.5569496155;3;25.8999996185;30.0;13;72.0;
62;4;44.8000030518;28.0;5;50.6705560684;3;26.8999996185;29.0;13;72.0;
63;4;46.8000030518;29.0;6;50.7881089449;4;27.8999996185;29.0;14;72.0;
64;5;46.8000030518;30.0;5;50.9096361399;4;25.8999996185;30.0;14;72.0;
65;5;44.8000030518;32.0;2;51.0351536274;4;25.8999996185;31.0;15;72.0;
66;5;45.8000030518;32.0;3;51.1646645069;4;25.8999996185;32.0;15;72.0;
67;5;46.8000030518;32.665145874;4;51.2981574535;4;26.8999996185;30.0;14;72.0;
68;5;46.8000030518;32.7028579712;4;51.4356058836;4;27.8999996185;29.0;14;72.0;
69;5;46.8000030518;32.7421760559;5;51.5769664049;4;28.8999996185;29.0;14;72.0;
70;5;46.8000030518;32.7831115723;5;51.7221777439;4;26.8999996185;30.0;13;73.0;
71;5;46.8000030518;32.8256645203;5;51.8711601496;4;26.8999996185;30.0;13;73.1699999571;
72;5;46.8000030518;32.8698272705;5;53.0238140821;4;27.8999996185;31.0;14;75.5620107651;
73;5;43.8000030518;35.9155807495;6;53.2200193405;4;26.0890007019;33.4199981689;13;77.4979610443;
