Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;2;12.2999992371;8.625;4;18.25;1;8.14999961853;10.5;5;21.0;
5;2;12.8999996185;8.625;4;18.4874999523;1;8.14999961853;10.5;5;21.0;
6;2;13.8999996185;8.625;4;19.4684677124;1;9.14999961853;10.5;5;21.0;
7;2;14.8999996185;8.97000026703;4;20.6119002104;1;9.72500038147;10.5;5;21.0;
8;2;15.8999996185;9.35660743713;4;21.7266077995;1;9.72500038147;10.5;5;21.4200000763;
9;2;17.6250362396;9.68753051758;4;23.5326838493;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;19.1196098328;10.2566671371;4;24.7262179852;1;9.8956489563;10.8792181015;5;22.0;
11;2;21.1196098328;10.4347915649;4;26.0514845848;2;9.94999980927;11.1999998093;4;24.5400009155;
12;2;23.1196098328;10.5788354874;4;27.4091672897;2;10.5215005875;11.7700004578;5;25.9852849245;
13;2;24.5616092682;10.625;4;28.9237580299;2;12.2109994888;12.4126424789;5;27.2054134607;
14;2;27.1196098328;10.625;5;30.6945734024;2;14.2109994888;12.9308347702;5;28.2274179459;
15;2;29.1196098328;10.625;5;32.7067804337;2;16.2110004425;13.3366470337;5;29.0880752802;
16;2;31.1196098328;10.625;5;34.9171619415;2;17.3536891937;13.6469516754;5;29.82655406;
17;2;33.1196098328;10.625;5;37.2519016266;2;18.4150733948;13.879781723;5;30.375654459;
18;2;34.5616073608;10.625;5;39.6118774414;2;19.4845237732;14.0;5;30.7230784893;
19;2;35.5616073608;10.625;5;41.8865699768;2;20.5626926422;14.0;5;31.1118502617;
20;2;36.5616073608;10.625;5;43.9736347198;2;21.0001659393;14.0;5;31.544028759;
21;2;37.5616073608;10.625;6;45.7975158691;2;21.0974063873;14.0;5;32.0209121704;
22;2;38.5616073608;10.625;6;47.3200721741;2;21.2047042847;14.0;5;32.5427899361;
23;2;39.5616073608;10.625;6;48.5401325226;2;21.3221263885;14.0;6;33.1086950302;
24;2;40.5616073608;10.625;6;49.4843349457;2;21.4494552612;14.0;6;33.7161855698;
25;2;41.5616073608;10.625;6;50.1946163177;2;21.5861415863;14.0;6;34.3611893654;
26;2;42.5616073608;10.625;6;50.7171783447;2;21.7312660217;14.0;6;35.0379443169;
27;2;43.5616073608;10.625;6;51.0;2;21.8835372925;14.0;7;35.7390680313;
28;2;44.5616073608;10.625;6;51.0;2;22.0412902832;14.0;7;36.4557781219;
29;2;44.5999984741;12.625;6;51.0;2;22.2025489807;14.0;7;37.1782588959;
30;2;44.5999984741;14.625;6;51.0;2;20.36510849;15.0;7;37.8961582184;
31;2;44.5999984741;16.625;7;51.0;2;19.5266342163;16.0;7;38.5991659164;
32;3;44.5999984741;18.625;7;51.0;2;18.6848106384;17.0;7;39.2776012421;
33;3;44.5999984741;20.625;7;51.0;2;17.8374595642;18.0;7;39.9229507446;
34;3;44.5999984741;20.625;8;51.0;2;16.9826622009;19.0;7;40.5282850266;
35;3;44.5999984741;20.625;8;51.0;2;16.818862915;20.0;8;41.088514328;
36;4;44.5999984741;20.625;8;66.0;2;16.9449157715;21.0;8;41.6004695892;
37;4;45.5999984741;21.625;8;66.75;2;17.0601062775;22.0;8;42.0628213882;
38;4;46.5999984741;22.625;9;67.4193744659;2;17.1641349792;23.0;9;42.4758720398;
39;4;46.5999984741;23.625;9;68.0072898865;2;17.2570705414;24.0;9;42.8412618637;
40;4;46.5999984741;24.625;9;68.5162696838;2;17.3392829895;25.0;10;43.1616458893;
41;4;46.5999984741;25.625;11;69.3016529083;2;17.4113693237;26.0;10;43.4403705597;
42;4;46.5999984741;26.625;11;72.6347618103;2;17.4740829468;27.0;11;43.6811828613;
43;4;48.078125;28.0234375;11;75.2471141815;2;18.5282669067;25.0;11;43.8879890442;
44;4;49.417098999;29.3489723206;12;77.239107132;2;17.574798584;26.0;11;44.0;
45;5;50.3251113892;30.6102333069;9;93.7306270599;2;17.6000003815;27.0;11;44.0;
46;6;51.9833335876;32.8168411255;8;95.7533435822;2;18.6000003815;25.0;11;44.0;
47;6;53.3739547729;34.9782943726;8;97.0049743652;2;19.6000003815;25.0;11;44.0;
48;6;53.4000015259;37.0;9;97.8543777466;2;20.6000003815;25.0;12;44.0;
49;6;53.4000015259;39.0;10;98.5945529938;2;21.6000003815;25.0;12;44.0;
50;6;54.4000015259;38.0;10;99.2277812958;2;22.6000003815;25.0;12;44.0;
51;6;53.4000015259;40.0;10;99.7608165741;2;23.6000003815;25.0;12;44.0;
52;6;53.4000015259;42.0;11;100.203296661;2;23.8999996185;24.0;12;44.0;
53;6;53.4000015259;39.0;12;100.566289902;3;23.8999996185;24.0;12;44.0;
54;6;52.4000015259;40.0;12;100.861150742;3;23.8999996185;24.0;12;44.0;
55;6;52.4000015259;41.0;12;101.0;3;23.8999996185;24.0;12;44.0;
56;6;52.4000015259;42.0;12;101.0;3;23.8999996185;24.0;12;44.0;
57;6;52.4000015259;43.0;12;102.0;4;23.8999996185;24.0;12;44.0;
58;6;52.4000015259;44.0;12;102.059999943;4;23.8999996185;24.0;12;44.0;
59;6;50.4000015259;48.0;14;102.122963905;4;23.8999996185;24.0;13;44.0;
60;6;48.4000015259;52.0;15;102.18896091;4;23.8999996185;24.0;13;44.0;
61;8;46.4000015259;56.0;18;102.258051872;5;24.8999996185;25.0;12;45.0;
62;8;45.4000015259;60.0;17;102.330288529;5;25.8999996185;26.0;13;45.1599999666;
63;8;44.4000015259;64.0;19;102.405712008;5;25.8999996185;27.0;14;45.3437439203;
64;9;45.4000015259;62.0;16;117.484351635;6;25.8999996185;28.0;13;45.5541238785;
65;9;50.5484390259;64.0;17;118.616222501;6;25.8999996185;29.0;13;45.7941719294;
66;9;53.7566223145;67.0;19;119.656302691;6;25.8999996185;29.0;13;46.0669906139;
67;9;56.7651329041;68.9000015259;21;121.094030261;6;25.8999996185;29.0;14;46.375654459;
68;9;58.5094032288;70.7698287964;20;122.691761136;6;25.8999996185;29.0;14;46.7230784893;
69;9;59.5491752625;72.8155822754;20;123.940376043;6;25.8999996185;29.0;14;47.1118502617;
70;9;61.6352767944;75.8629074097;23;125.148501039;6;25.8999996185;29.0;14;47.544028759;
71;10;63.8429718018;79.9117660522;25;126.330759883;6;25.8999996185;29.0;15;49.0209121704;
72;10;63.9280548096;81.9621200562;26;127.505473375;6;26.8999996185;30.0;15;49.623208046;
73;10;63.2505493164;85.0139083862;29;128.692847133;6;27.8999996185;31.0;15;51.637876749;
