Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;6;17.25;1;8.14999961853;10.5;5;21.0;
5;1;12.8999996185;8.625;5;17.25;2;8.14999961853;10.6999998093;4;22.0;
6;1;13.8999996185;8.625;5;17.25;2;9.375;10.5;4;22.0900000334;
7;1;14.8999996185;8.625;5;17.5949993134;2;9.9702501297;10.5;4;22.1871190071;
8;2;16.156999588;8.79749965668;4;18.8861961365;2;9.99210166931;10.5;4;22.7236096859;
9;2;16.3317184448;8.94309806824;4;19.6667137146;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;16.8000278473;9.3333568573;4;20.3355960846;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;18.8000278473;9.6677980423;4;20.8991127014;2;10.3025445938;11.0;4;25.3486820459;
12;2;20.8000278473;9.94955635071;4;21.3669185638;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;21.8000278473;10.1834592819;4;21.7504444122;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;22.0502681732;10.3752222061;4;22.0616092682;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;22.2369670868;10.5308046341;4;22.25;2;16.4187736511;13.3366470337;4;30.428994894;
16;2;22.3500003815;10.625;4;22.25;2;17.6553955078;13.6469516754;4;31.3293325901;
17;2;22.3500003815;10.625;4;22.25;2;18.7531986237;13.879781723;4;32.049197197;
18;2;22.3500003815;10.625;3;22.25;2;19.8610706329;14.0;4;32.573600769;
19;2;22.3500003815;10.625;3;22.25;2;20.9790611267;14.0;4;33.1419348717;
20;2;22.3500003815;10.625;3;22.25;2;21.4569339752;14.0;4;33.7516689301;
21;2;23.75;11.125;4;22.25;2;21.5941238403;14.0;4;34.3986358643;
22;2;24.75;11.125;4;22.25;2;21.739692688;14.0;4;35.0769786835;
23;2;25.75;11.3249998093;5;22.25;2;21.8923187256;14.0;5;35.7792286873;
24;2;26.75;11.3249998093;5;22.25;2;22.0503253937;14.0;5;36.4965333939;
25;2;26.75;11.3249998093;4;22.25;2;22.2117195129;14.0;5;37.2190332413;
26;2;26.75;11.3249998093;4;22.25;2;22.3742828369;14.0;5;37.9363632202;
27;2;26.75;11.3249998093;4;22.25;2;22.5356807709;14.0;6;38.6382322311;
28;3;26.75;11.3249998093;3;22.25;2;22.6936016083;14.0;7;39.3150119781;
29;3;26.75;11.3249998093;3;22.25;2;22.8458766937;14.0;7;39.9582691193;
30;3;26.75;11.3249998093;4;22.25;2;20.9906101227;15.0;7;40.5611724854;
31;3;26.75;11.3249998093;4;22.25;3;21.1262626648;16.5;6;42.1187410355;
32;3;26.75;11.3249998093;3;22.25;3;21.2517166138;17.5;6;42.7879134417;
33;3;26.75;11.3249998093;3;22.25;3;20.3662796021;18.0;6;43.4312025309;
34;3;26.75;11.3249998093;3;22.25;3;19.4696769714;19.0;5;44.0518856049;
35;3;26.75;11.3249998093;3;22.25;3;19.2619972229;20.0;5;44.654701829;
36;3;26.75;11.3249998093;4;22.25;3;19.3436203003;21.0;5;45.2454574108;
37;3;26.75;13.3249998093;4;22.25;3;19.4151554108;22.0;5;45.8306019306;
38;3;26.75;15.3249998093;4;22.25;3;19.4773635864;23.0;5;46.4168126583;
39;3;26.75;17.3250007629;5;22.25;3;19.5310897827;24.0;5;47.0105862617;
40;4;26.75;19.3250007629;2;37.25;3;19.5772151947;25.0;3;47.544028759;
41;4;27.75;22.3250007629;2;38.0;3;19.6000003815;26.0;3;48.0209121704;
42;4;28.75;23.3250007629;3;38.6693744659;3;19.6000003815;27.0;2;48.5427899361;
43;4;28.75;24.3250007629;3;39.2572898865;3;20.6000003815;25.0;1;49.1086950302;
44;4;28.75;25.3250007629;3;39.7662696838;3;19.6000003815;26.0;4;49.7161855698;
45;4;28.75;26.3250007629;3;40.2013263702;3;20.6000003815;26.0;4;50.3611893654;
46;4;28.75;27.3250007629;3;40.5690898895;3;21.6000003815;27.0;4;51.0379443169;
47;4;28.75;28.3250007629;3;40.8770179749;3;22.6000003815;28.0;6;51.7390680313;
48;4;28.75;29.3250007629;3;41.1327629089;3;23.6000003815;29.0;7;52.4557781219;
49;4;28.75;30.3250007629;3;41.25;3;24.6000003815;30.0;7;53.1782588959;
50;4;28.75;31.3250007629;4;41.25;3;25.6000003815;29.0;8;53.8961582184;
51;4;28.75;32.3250007629;4;41.25;3;25.8999996185;29.0;8;54.5991659164;
52;4;28.75;33.3250007629;4;41.25;3;25.8999996185;29.0;9;55.2776012421;
53;4;29.75;31.3250007629;4;41.25;3;25.8999996185;29.0;10;55.9229507446;
54;4;28.75;32.3250007629;6;41.25;4;25.8999996185;29.0;10;56.5282850266;
55;4;28.75;33.3250007629;5;41.25;4;25.8999996185;29.0;10;57.088514328;
56;4;29.75;31.3250007629;5;41.25;4;25.8999996185;29.0;11;57.6004695892;
57;4;28.75;32.3250007629;5;41.25;4;25.8999996185;29.0;11;58.0628213882;
58;4;28.75;33.3250007629;5;42.641874671;4;25.8999996185;29.0;13;58.4758720398;
59;4;30.2281265259;31.7409381866;5;43.7938665152;4;25.8999996185;29.0;14;58.8412618637;
60;4;29.6187667847;33.0842285156;6;44.7338956594;4;25.8999996185;29.0;14;59.1616458893;
61;4;29.9322776794;34.3635025024;6;45.4925632477;4;25.8999996185;29.0;14;59.4403705597;
62;4;30.1802082062;35.5883712769;6;46.08520329;4;25.8999996185;29.0;18;59.6811828613;
63;4;31.3739547729;33.7683258057;6;46.155374527;4;25.8999996185;29.0;18;59.8879890442;
64;4;30.4000015259;34.8087615967;7;46.1824637651;4;25.8999996185;29.0;18;60.0;
65;4;30.4000015259;35.8277244568;7;46.209867835;4;25.8999996185;29.0;17;60.0;
66;6;31.4000015259;37.2469100952;4;75.9875754118;4;25.8999996185;29.0;18;60.0;
67;6;34.4000015259;37.2663040161;5;79.1049480438;4;25.8999996185;29.0;18;60.0;
68;6;37.0405006409;38.2859039307;5;81.6365116835;4;25.8999996185;29.0;18;60.0;
69;6;37.4000015259;39.3056945801;6;84.0648969412;4;25.8999996185;29.0;17;60.0;
70;6;35.4000015259;42.3256759644;8;85.8064585924;4;25.8999996185;29.0;19;61.7999992371;
71;6;34.4000015259;44.3458328247;7;87.0021214485;4;24.0890007019;30.4200000763;19;63.2535362244;
72;6;35.2261962891;46.3661575317;7;87.8079205751;4;25.2291622162;29.7314720154;19;64.417591095;
