Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;4;21.0;
4;1;11.8999996185;8.625;5;17.25;1;8.14999961853;10.5;4;21.0;
5;1;12.8999996185;8.625;5;17.25;1;8.14999961853;10.5;4;21.0;
6;1;13.8999996185;8.625;5;17.25;1;9.14999961853;10.5;4;21.0;
7;1;14.8999996185;8.625;5;17.5949993134;2;9.72500038147;10.6999998093;3;22.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;2;9.95000076294;10.5;3;22.5200001001;
9;1;15.7317180634;8.94309806824;5;18.6667137146;2;10.0670003891;10.7100000381;3;22.9673361778;
10;1;16.2000274658;9.3333568573;5;19.3355960846;2;10.1676511765;10.8792181015;3;23.3272645473;
11;1;17.2000274658;9.6677980423;5;19.8991127014;2;10.2486343384;11.0;3;25.0752841234;
12;1;18.2000274658;9.94955635071;5;20.3669185638;2;10.6419391632;11.7700004578;4;26.5979954004;
13;1;19.2000274658;10.1834592819;5;20.7504444122;2;12.348859787;12.4126424789;4;27.9043157101;
14;1;20.2000274658;10.3752222061;5;21.0616092682;2;14.348859787;12.9308347702;4;29.0214660168;
15;1;21.2000274658;10.5308046341;6;21.25;2;16.348859787;13.3366470337;4;29.9861254692;
16;1;22.2000274658;10.625;6;21.25;2;17.5557498932;13.6469516754;4;30.8369827271;
17;1;23.2000274658;10.625;6;21.25;2;18.6424198151;13.879781723;4;31.505875349;
18;1;24.2000274658;10.625;6;21.25;2;19.738822937;14.0;4;31.9789624214;
19;1;24.75;10.625;6;21.25;2;20.8452682495;14.0;4;32.4970645905;
20;1;24.75;10.625;6;21.25;2;21.31183815;14.0;4;33.0593295097;
21;1;24.75;10.625;7;21.25;2;21.4383487701;14.0;4;33.6634473801;
22;1;24.75;10.625;7;21.25;2;21.5742759705;14.0;4;34.3054871559;
23;1;24.75;10.625;7;21.25;2;21.7187347412;14.0;5;34.9798283577;
24;1;24.75;10.625;7;21.25;2;21.8704605103;14.0;5;35.6792192459;
25;1;24.75;10.625;7;21.25;2;22.0278244019;14.0;5;36.394982338;
26;1;24.75;10.625;7;21.25;2;22.1888694763;14.0;5;37.1173725128;
27;1;24.75;10.625;7;21.25;2;22.3514080048;14.0;5;37.8360614777;
28;1;24.75;10.625;7;21.25;2;22.5131130219;14.0;5;38.5407104492;
29;1;24.75;10.625;6;21.25;2;22.6716594696;14.0;5;39.2215652466;
30;1;24.75;10.625;6;21.25;2;20.8248519897;15.0;6;39.8699960709;
31;1;24.75;10.625;6;21.25;2;19.8248519897;15.0;7;40.4789276123;
32;1;24.75;10.625;6;21.25;2;18.8248519897;15.0;7;41.0431089401;
33;1;24.75;10.625;6;21.25;2;18.8248519897;16.0;7;41.5592107773;
34;1;24.75;10.625;7;21.25;2;18.3508224487;17.0;7;42.0257549286;
35;1;24.75;10.625;7;21.25;2;17.4557952881;18.0;7;42.4429149628;
36;1;24.75;10.625;7;21.25;2;17.2496566772;19.0;7;42.8122329712;
37;1;24.75;10.625;7;21.25;2;17.3327522278;20.0;7;43.1362905502;
38;1;24.75;11.625;7;21.25;2;17.4056663513;21.0;8;43.418387413;
39;2;24.75;12.625;7;21.25;2;17.4691371918;22.0;8;43.6622467041;
40;2;24.75;13.625;7;21.25;2;17.5240058899;23.0;8;43.8717689514;
41;2;24.75;14.625;7;21.25;2;17.5711479187;24.0;9;44.0;
42;2;24.75;15.625;8;21.25;2;17.6000003815;25.0;9;44.0;
43;3;25.75;16.625;7;22.25;2;17.6000003815;26.0;10;44.0;
44;3;26.75;17.625;6;22.25;2;17.6000003815;27.0;11;44.0;
45;3;26.75;18.625;7;23.1000003815;2;18.6000003815;25.0;11;44.0;
46;3;27.2600002289;20.0499992371;7;23.7961502075;2;17.6000003815;26.0;12;44.0;
47;3;27.6776885986;21.3980751038;7;24.3555335999;2;18.6000003815;25.0;12;44.0;
48;3;28.0133209229;21.6777667999;7;24.797996521;2;19.6000003815;25.0;13;44.0;
49;3;28.2787971497;21.8989982605;8;25.1435451508;2;20.6000003815;25.0;13;44.0;
50;4;28.486125946;22.0717735291;7;25.25;2;21.6000003815;25.0;14;44.0;
51;4;28.5499992371;22.125;7;25.25;2;22.6000003815;25.0;15;44.0;
52;4;28.5499992371;22.125;7;25.25;2;23.6000003815;24.0;15;44.0;
53;4;28.5499992371;22.125;7;26.25;2;23.8999996185;24.0;16;44.0;
54;4;29.5499992371;23.125;7;26.2699999809;2;23.8999996185;24.0;16;44.0;
55;4;30.5499992371;24.125;6;26.2901959419;2;23.8999996185;24.0;16;44.0;
56;4;30.5499992371;25.125;7;26.3105818033;2;23.8999996185;24.0;16;44.0;
57;4;30.5499992371;26.125;7;27.3311508894;2;23.8999996185;24.0;17;44.0;
58;4;31.5499992371;28.125;7;27.3518965244;3;23.8999996185;24.0;16;44.0;
59;4;32.5499992371;29.8963279724;8;27.3728116751;3;23.8999996185;24.0;17;44.0;
60;5;32.5499992371;30.9109687805;8;28.3532631397;4;23.8999996185;24.0;16;44.0;
61;5;33.0956230164;32.3804092407;9;29.1399159431;4;23.8999996185;24.0;16;44.0;
62;5;33.524433136;33.7526130676;11;29.762822628;4;23.8999996185;24.0;17;44.0;
63;5;33.8544769287;34.5806617737;11;30.2529174089;5;24.8999996185;25.0;16;45.0;
64;5;34.1043243408;34.8169708252;12;30.4868854284;5;25.8999996185;26.0;17;45.1599999666;
65;5;34.2000007629;34.9250679016;12;30.562182188;5;25.8999996185;27.0;17;45.3437439203;
66;5;34.2000007629;34.9536895752;13;31.6382428408;5;25.8999996185;28.0;17;45.5541238785;
67;6;35.2000007629;35.9825515747;12;31.8125370741;5;25.8999996185;29.0;17;45.7941719294;
68;6;36.9259223938;36.4067115784;12;31.9959694147;5;25.8999996185;29.0;17;47.0669906139;
69;6;37.6646080017;37.4221687317;13;32.1890209913;5;26.8999996185;30.0;18;47.4056544304;
70;6;37.7503356934;38.4376831055;13;32.3921601772;6;27.8999996185;31.0;14;47.7836694717;
71;6;37.8419075012;39.4532546997;10;32.6058312654;6;28.138633728;32.0;13;48.2036163807;
72;6;37.9396018982;39.4688720703;10;32.8304433823;6;28.145647049;33.0;14;48.6675460339;
73;6;38.043674469;39.4845275879;10;33.0663571358;6;28.1527900696;34.0;14;50.5788630247;
74;6;38.1543502808;39.500213623;10;33.3138694763;6;26.3515911102;35.4199981689;14;52.2718493938;
75;6;34.2000007629;42.2206726074;12;33.5731989145;6;27.2291622162;35.3373718262;14;53.798486352;
