Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;6;17.25;1;8.14999961853;10.5;5;21.0;
5;1;12.8999996185;8.625;6;17.25;1;8.14999961853;10.5;5;21.0;
6;1;13.8999996185;8.625;6;17.25;1;9.14999961853;10.5;5;21.0;
7;2;15.5;8.625;5;18.5949993134;1;9.72500038147;10.5;5;21.0;
8;2;16.156999588;8.79749965668;5;18.8861961365;1;9.72500038147;10.5;5;21.4200000763;
9;2;16.3317184448;8.94309806824;5;19.7167136669;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;16.8300266266;9.3333568573;5;20.4375710487;1;9.8956489563;10.8792181015;5;22.0;
11;2;18.8300266266;9.6677980423;5;21.0550626516;1;9.94999980927;11.0;5;23.5400009155;
12;2;20.8300285339;9.94955635071;5;21.5788632631;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;21.9271945953;10.1834592819;5;22.0204176903;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;22.2122516632;10.3752222061;5;22.3916525841;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;22.4349937439;10.5308046341;5;22.6421557665;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;22.5852928162;10.625;5;22.7063041925;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;22.6237831116;10.625;5;22.7724741697;1;15.9499998093;13.879781723;5;28.0;
18;2;22.6634845734;10.625;5;22.8406432867;1;16.9500007629;14.0;5;28.0;
19;2;22.7043857574;10.625;5;22.9107804298;1;17.9500007629;14.0;5;28.0;
20;2;22.7464675903;10.625;5;22.9828453064;1;18.2999992371;14.0;5;28.0;
21;2;24.7897071838;10.625;6;23.0567884445;1;18.2999992371;14.0;5;28.0;
22;2;25.834072113;10.625;6;23.1325509548;1;18.2999992371;14.0;5;28.0;
23;2;26.879529953;10.625;6;23.2100640535;1;18.2999992371;14.0;6;28.0;
24;2;27.9260387421;10.625;6;23.2892494202;1;18.2999992371;14.0;7;28.0;
25;2;27.9735488892;10.625;6;23.370018959;1;18.2999992371;14.0;7;28.0;
26;2;28.0220108032;10.625;6;23.4522752762;1;18.2999992371;14.0;7;28.0;
27;2;28.0713653564;10.625;6;23.5359115601;1;18.2999992371;14.0;7;28.0;
28;2;28.121547699;10.625;6;23.6208124161;1;18.2999992371;14.0;7;28.0;
29;2;28.1724872589;10.625;6;23.7068536282;1;18.2999992371;14.0;7;28.0;
30;2;28.224111557;10.625;6;23.7939035892;1;18.2999992371;14.0;8;28.0;
31;2;28.276342392;10.625;7;23.8818233013;1;18.2999992371;14.0;8;28.0;
32;3;28.3290939331;10.625;6;23.9704678059;1;18.2999992371;14.0;8;28.0;
33;3;28.3822803497;10.625;6;24.0596864223;1;18.2999992371;14.0;8;28.0;
34;3;28.4358119965;10.625;6;24.1493241787;1;18.2999992371;14.0;8;28.0;
35;3;28.4895935059;12.625;6;24.239222765;1;18.2999992371;14.0;8;28.0;
36;3;28.5435333252;14.625;6;24.329221487;1;18.2999992371;14.0;8;28.0;
37;3;28.5975322723;16.625;6;24.4191586971;1;18.2999992371;14.0;8;28.0;
38;3;28.6514949799;18.625;7;24.508872509;1;18.2999992371;14.0;8;28.0;
39;3;28.705324173;20.625;7;24.598202467;1;18.2999992371;14.0;8;28.0;
40;3;28.7589225769;20.625;7;24.6869900227;1;18.2999992371;14.0;9;28.0;
41;3;28.8121948242;20.625;7;24.7750804424;1;18.2999992371;14.0;9;28.0;
42;4;28.8650474548;20.625;6;24.8623232841;1;18.2999992371;14.0;9;28.0;
43;4;28.9173927307;20.625;7;24.9485738277;1;18.2999992371;14.0;10;28.0;
44;4;28.9691448212;20.625;7;25.0336937904;1;18.2999992371;14.0;10;28.0;
45;4;29.0202159882;20.625;7;25.117552042;1;18.2999992371;14.0;10;28.0;
46;4;29.0705299377;20.625;8;25.2000255585;1;18.2999992371;14.0;10;28.0;
47;4;29.1200141907;20.625;8;25.2810001373;1;18.2999992371;14.0;10;28.0;
48;4;29.1686000824;20.625;8;25.360370636;1;18.2999992371;14.0;10;28.0;
49;4;29.2162227631;20.625;8;25.4380412102;1;18.2999992371;15.0;10;28.0;
50;4;29.2628250122;20.625;8;26.5139269829;1;18.2999992371;16.0;10;28.0;
51;4;30.3083572388;21.625;8;26.627951622;1;18.2999992371;17.0;10;28.0;
52;4;31.352771759;22.625;8;26.7412343025;1;18.2999992371;18.0;11;28.0;
53;4;31.396030426;23.625;8;26.8537213802;1;18.2999992371;19.0;11;28.0;
54;4;31.4381008148;24.625;8;27.9653662443;1;18.2999992371;19.0;11;28.0;
55;4;32.4789543152;26.625;8;28.1161292791;1;18.2999992371;19.0;12;28.0;
56;4;33.518573761;28.2309207916;8;28.2671601772;1;18.2999992371;19.0;12;28.0;
57;4;33.5569381714;29.2538738251;9;29.4492163658;1;18.2999992371;19.0;12;28.0;
58;4;34.1844406128;30.6884231567;9;30.4926928282;1;18.2999992371;19.0;11;28.0;
59;4;34.7250518799;32.0516624451;9;31.4136837721;2;18.2999992371;19.0;10;28.0;
60;4;35.1883735657;32.9934310913;8;32.2302570343;2;18.2999992371;19.0;10;28.0;
61;4;35.5852127075;33.2776260376;9;32.96022439;2;18.2999992371;19.0;11;28.0;
62;4;35.9262237549;33.5198898315;11;33.4132128954;2;18.2999992371;19.0;11;28.0;
63;4;36.0971870422;33.625617981;11;33.8241868019;2;18.2999992371;19.0;10;28.0;
64;4;36.2390861511;33.7128562927;12;34.2354736328;2;18.2999992371;19.0;11;28.0;
65;4;36.3773498535;33.803276062;12;34.6460645199;2;18.2999992371;19.0;12;28.0;
66;4;36.5114326477;33.8968429565;13;35.0550302267;3;19.2999992371;20.0;11;29.0;
67;4;36.6408424377;33.9934806824;13;35.4615297318;3;20.2999992371;21.0;11;29.1599999666;
68;4;36.7651824951;34.0931167603;14;35.8648130894;4;21.2999992371;23.0;10;30.3437439203;
69;4;36.8841209412;34.195640564;14;36.2642216682;4;22.2999992371;25.0;10;30.7141238451;
70;5;36.9974098206;34.3009338379;13;36.6591846943;5;22.2999992371;27.0;10;31.1379158497;
71;5;37.1048812866;34.4088592529;13;37.0492134094;5;22.2999992371;28.8970870972;11;31.6211144924;
72;5;37.2064361572;34.519241333;13;37.4338917732;5;22.2999992371;30.0334949493;11;32.1698263884;
73;5;37.3020515442;34.6319046021;14;37.812869072;5;22.8345222473;29.8970870972;11;32.7900691032;
