Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;4;17.25;2;8.0;10.8999996185;4;22.0;
4;1;11.8999996185;8.625;4;17.25;2;8.29999923706;10.5;4;22.0900000334;
5;1;12.8999996185;8.625;4;17.25;2;8.31349945068;10.5;4;22.1871190071;
6;1;13.8999996185;8.625;4;17.25;2;9.41710090637;10.5;4;22.2917383909;
7;2;15.5;8.625;3;18.5949993134;2;10.0156412125;10.5;4;22.4042263031;
8;2;16.156999588;8.79749965668;3;19.0086960793;2;10.0409517288;10.5;4;22.9589728117;
9;2;16.4052181244;8.94309806824;3;19.9590197802;2;10.1657686234;10.7100000381;4;23.4430115223;
10;2;16.9754104614;9.3333568573;3;20.8212013245;2;10.2746782303;10.8792181015;4;23.8415006399;
11;2;18.9754104614;9.6677980423;3;21.6040585041;2;10.3643379211;11.0;4;25.6606454849;
12;2;20.9754104614;9.94955635071;3;22.3198496103;2;10.773645401;11.7700004578;5;27.2614676952;
13;2;22.3717861176;10.1834592819;3;22.9825873375;2;12.4981412888;12.4126424789;5;28.6526534557;
14;2;23.53931427;10.3752222061;3;23.6066508293;2;14.4981412888;12.9308347702;5;29.8608493805;
15;2;24.7270526886;10.5308046341;4;24.1438384056;2;16.4981403351;13.3366470337;5;30.9217379093;
16;2;25.9363307953;10.625;4;24.5303442478;2;17.7662620544;13.6469516754;5;31.8725180626;
17;2;27.1682338715;10.625;4;24.9557936192;2;18.8754138947;13.879781723;5;32.6429929733;
18;2;28.4235038757;10.625;4;25.4206562042;2;19.9946746826;14.0;5;33.2167277336;
19;2;29.2523937225;10.625;4;25.9244441986;2;21.1237640381;14.0;5;33.8314290047;
20;2;29.5546665192;10.625;4;26.4655370712;2;21.6120700836;14.0;5;34.4827160835;
21;2;29.879322052;10.625;5;27.0410437584;2;21.7586097717;14.0;5;35.1645216942;
22;2;30.2246265411;10.625;5;27.6467266083;2;21.9120159149;14.0;5;35.8691868782;
23;2;30.5880355835;10.625;5;28.2770137787;2;22.0705661774;14.0;6;36.5877075195;
24;2;30.9662094116;10.625;5;28.9251141548;2;22.2322330475;14.0;6;37.3101301193;
25;2;31.3550682068;10.625;5;29.5832462311;2;22.3947792053;14.0;6;38.0260667801;
26;2;31.7499465942;10.625;5;30.2429685593;2;22.5558643341;14.0;6;38.7252779007;
27;2;32.1457824707;10.625;5;30.8955907822;2;22.713186264;14.0;6;39.3982591629;
28;2;32.5373535156;10.625;5;31.5326251984;2;22.8646087646;14.0;6;40.0367603302;
29;2;32.9195747375;10.625;5;32.1462278366;2;23.0082702637;14.0;6;40.6341733932;
30;2;33.2877349854;10.625;5;32.7295866013;2;21.1426887512;15.0;7;41.1857595444;
31;2;33.637752533;10.625;5;33.2772102356;2;20.2667961121;16.0;7;41.6886959076;
32;2;33.9663238525;10.625;5;33.7850942612;2;19.3799552917;17.0;7;42.1419706345;
33;2;34.2710571289;12.625;5;34.2507610321;3;18.4819431305;18.0;6;42.5461521149;
34;2;34.5504570007;14.625;6;34.6731872559;3;17.572883606;19.0;6;42.9030923843;
35;2;34.8039131165;16.625;7;35.0526351929;3;17.3531951904;20.0;6;43.215596199;
36;2;35.0315818787;18.625;7;35.3904361725;3;17.4235095978;21.0;6;43.4871034622;
37;2;35.2342605591;20.625;7;35.6887378693;3;17.4845981598;22.0;6;43.7214069366;
38;2;35.4132423401;20.625;8;35.950261116;3;17.5373153687;23.0;7;43.922419548;
39;2;35.5701560974;20.625;8;36.1780767441;3;17.5825443268;24.0;9;44.0;
40;2;35.7068481445;20.625;8;36.3754148483;3;17.6000003815;25.0;9;44.0;
41;2;35.8252487183;20.625;8;36.5;3;17.6000003815;26.0;9;44.0;
42;2;35.9000015259;20.625;10;36.5;3;17.6000003815;27.0;10;44.0;
43;2;35.9000015259;20.625;10;36.5;3;18.6000003815;25.0;12;44.0;
44;2;35.9000015259;20.625;10;36.5;3;17.6000003815;26.0;13;44.0;
45;2;35.9000015259;20.625;10;36.5;3;17.6000003815;27.0;13;44.0;
46;2;35.9000015259;20.625;10;36.5;3;18.6000003815;25.0;14;44.0;
47;2;35.9000015259;20.625;10;36.5;3;19.6000003815;25.0;14;44.0;
48;2;35.9000015259;20.625;10;36.5;3;20.6000003815;25.0;14;44.0;
49;2;35.9000015259;20.625;13;36.5;3;21.6000003815;25.0;14;44.0;
50;2;35.9000015259;20.625;13;37.8687496185;4;22.6000003815;25.0;9;72.75;
51;2;36.7212524414;21.0234375;13;39.0226593018;5;25.6000003815;27.0;8;75.7625007629;
52;3;37.4135932922;21.3489723206;12;39.9819107056;5;27.8999996185;28.0;8;77.4567795992;
53;3;37.9891433716;21.6102333069;13;40.7703399658;5;28.8999996185;30.0;9;78.7558037043;
54;3;38.4622039795;21.8168411255;14;41.4125671387;5;29.8999996185;32.0;9;79.747338295;
55;3;38.8475418091;21.9782962799;14;41.7255001068;5;30.8999996185;34.0;9;80.5197006464;
56;3;39.0353012085;22.0;14;41.9514122009;5;31.8999996185;34.0;9;80.8169906139;
57;3;39.1708488464;22.0;14;42.0;5;32.9000015259;34.0;9;81.125654459;
58;3;39.2000007629;22.0;14;42.0;6;34.9000015259;35.0;8;82.4730784893;
59;3;39.2000007629;22.0;13;42.0;6;36.9000015259;36.0;9;83.0218502283;
60;4;39.2000007629;22.0;13;43.0;6;37.9000015259;37.0;9;83.6377726793;
61;4;40.2000007629;23.0;13;43.0599999428;6;36.9000015259;39.0;9;84.3250360489;
62;4;41.2000007629;24.0;14;43.1229639053;6;36.9000015259;41.0;9;86.0869618654;
63;6;41.2000007629;25.0;11;57.6889609098;6;37.3249969482;43.0;10;86.9456856251;
64;6;40.2000007629;28.0;10;58.4105520248;6;37.3249969482;45.0;11;87.8820359707;
65;6;40.2000007629;31.0;10;59.0657812357;6;36.5590438843;47.0;11;88.894849658;
66;6;40.2000007629;33.665145874;10;59.6548918486;6;36.0250015259;49.0;14;89.9809454679;
67;6;40.2000007629;35.7028579712;10;60.1805167198;6;36.0250015259;51.0;14;94.8298640251;
68;6;40.2000007629;37.7421760559;10;60.6470395327;6;35.9244918823;50.0;14;98.8261312246;
69;6;40.2000007629;38.7831115723;10;62.059956789;7;36.3809127808;50.0;14;102.158640862;
70;6;41.2000007629;40.8256645203;12;62.445317626;8;35.6822052002;49.0;15;113.231570482;
71;6;41.5056991577;42.8698272705;12;62.7894738913;8;35.0;52.5825614929;15;115.520026922;
72;6;40.5754356384;44.9155807495;13;62.9863959551;8;36.0;55.5932502747;15;117.758651853;
