Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;4;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;4;21.0;
4;1;11.8999996185;8.625;5;17.25;1;8.14999961853;10.5;4;21.0;
5;1;12.8999996185;8.625;5;17.25;1;8.14999961853;10.5;4;21.0;
6;1;13.8999996185;8.625;5;17.25;1;9.14999961853;10.5;3;21.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.72500038147;10.5;2;21.0;
8;2;16.156999588;8.79749965668;4;18.8861961365;1;9.72500038147;10.5;2;21.4200000763;
9;2;16.3317184448;8.94309806824;4;19.696713686;1;9.81949996948;10.7100000381;2;21.758436203;
10;2;16.8180274963;9.3333568573;4;20.396187067;1;9.8956489563;10.8792181015;2;22.0;
11;2;18.8180274963;9.6677980423;4;20.9908788204;1;9.94999980927;11.0;2;23.5400009155;
12;2;20.8180274963;9.94955635071;4;21.4904358387;1;10.296500206;11.7700004578;2;24.8252849579;
13;2;21.8741378784;10.1834592819;4;21.9062794447;1;11.9499998093;12.4126424789;2;25.8616695404;
14;2;22.8935279846;10.3752222061;4;22.2503181696;1;12.9499998093;12.9308347702;2;26.6732940674;
15;2;23.9132537842;10.5308046341;5;22.4721269608;1;13.9499998093;13.3366470337;3;27.2939033508;
16;2;24.933303833;10.625;5;22.5060760975;2;14.9499998093;13.6469516754;3;27.759563446;
17;2;25.9536724091;10.625;5;22.5405418873;2;15.9499998093;13.879781723;4;28.0;
18;2;26.9743518829;10.625;5;22.5755085945;2;16.9500007629;14.0;4;28.0;
19;2;27.5453052521;10.625;5;22.6109591722;2;17.9500007629;14.0;4;28.0;
20;2;27.566576004;10.625;5;22.6468753815;2;18.2999992371;14.0;4;28.0;
21;2;27.5881252289;10.625;5;22.6832377911;2;18.2999992371;14.0;4;28.0;
22;2;27.6099433899;10.625;6;22.7200255394;2;18.2999992371;14.0;4;28.0;
23;2;27.6320152283;10.625;6;22.7572168112;2;18.2999992371;14.0;4;28.0;
24;2;27.6543292999;10.625;6;22.7947884798;2;18.2999992371;14.0;4;28.0;
25;2;27.6768722534;10.625;6;22.8327163458;2;18.2999992371;14.0;4;28.0;
26;2;27.6996307373;10.625;6;22.8709751368;2;18.2999992371;14.0;4;28.0;
27;2;27.7225856781;10.625;6;22.9095385075;2;18.2999992371;14.0;5;28.0;
28;2;27.7457237244;10.625;6;22.9483793974;2;18.2999992371;14.0;6;28.0;
29;2;27.76902771;10.625;6;22.9874696732;2;18.2999992371;14.0;7;28.0;
30;2;27.7924823761;10.625;6;23.0267804861;2;18.2999992371;14.0;7;28.0;
31;2;27.8160686493;10.625;7;23.0662822723;2;18.2999992371;14.0;7;28.0;
32;3;27.8397693634;10.625;6;23.1059447527;2;18.2999992371;14.0;7;28.0;
33;3;27.8635673523;10.625;6;23.1457372904;2;18.2999992371;14.0;7;28.0;
34;3;27.8874416351;10.625;6;23.1856285334;2;18.2999992371;14.0;7;28.0;
35;3;27.9113769531;12.625;6;23.2255871296;2;18.2999992371;14.0;7;28.0;
36;3;27.9353523254;14.625;6;23.265581131;2;18.2999992371;14.0;7;28.0;
37;3;27.9593486786;16.625;6;23.3055787086;2;18.2999992371;14.0;7;28.0;
38;3;27.9833469391;18.625;7;23.3455479145;2;18.2999992371;14.0;7;28.0;
39;3;28.0073280334;20.625;9;23.385456562;2;18.2999992371;14.0;8;28.0;
40;3;28.0312728882;20.625;9;23.42527318;2;18.2999992371;14.0;8;28.0;
41;3;28.0551643372;20.625;10;23.4649660587;2;18.2999992371;14.0;8;28.0;
42;3;28.0789794922;20.625;10;23.5045039654;2;18.2999992371;14.0;9;28.0;
43;3;28.1027030945;20.625;11;23.543856144;2;18.2999992371;14.0;9;28.0;
44;3;28.1263141632;20.625;11;23.5829925537;2;18.2999992371;14.0;9;28.0;
45;5;28.1497955322;20.625;9;33.6218836308;2;18.2999992371;14.0;9;28.0;
46;5;29.1731300354;21.625;9;34.0605003834;3;19.2999992371;14.5;8;29.0;
47;5;30.1963005066;22.625;10;34.4732153416;3;20.2999992371;14.5;8;29.1599999666;
48;5;30.2192897797;23.625;10;34.8587398529;3;20.2999992371;14.5799999237;9;29.3437439203;
49;5;30.2420806885;24.625;11;35.2164661884;3;20.2999992371;16.5799999237;9;29.5541238785;
