Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;4;17.25;1;8.14999961853;10.5;5;21.0;
5;1;12.8999996185;8.625;4;17.25;1;8.14999961853;10.5;5;21.0;
6;1;13.8999996185;8.625;4;17.25;1;9.14999961853;10.5;5;21.0;
7;1;14.8999996185;8.625;4;17.5949993134;1;9.72500038147;10.5;5;21.0;
8;1;15.5569992065;8.79749965668;4;17.8861961365;1;9.72500038147;10.5;5;21.4200000763;
9;1;15.7317180634;8.94309806824;4;18.6667137146;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;16.2000274658;9.3333568573;4;19.3355960846;1;9.8956489563;10.8792181015;5;22.0;
11;1;17.2000274658;9.6677980423;4;19.8991127014;1;9.94999980927;11.0;5;23.5400009155;
12;1;18.2000274658;9.94955635071;4;20.3669185638;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;19.2000274658;10.1834592819;4;20.7504444122;2;11.9499998093;12.6126422882;5;26.8616695404;
14;1;20.2000274658;10.3752222061;4;21.0616092682;2;13.9499998093;12.9308347702;5;27.833294034;
15;1;21.2000274658;10.5308046341;5;21.25;2;15.9499998093;13.3366470337;5;28.6376472712;
16;1;22.2000274658;10.625;5;21.25;2;17.2523422241;13.6469516754;5;29.3136873245;
17;1;23.2000274658;10.625;5;21.25;2;18.2996768951;13.879781723;5;29.7941719294;
18;1;24.2000274658;10.625;5;21.25;2;19.3536891937;14.0;5;30.0669906139;
19;1;24.75;10.625;5;21.25;2;20.4150733948;14.0;5;30.375654459;
20;1;24.75;10.625;5;21.25;2;20.8345222473;14.0;5;30.7230784893;
21;1;24.75;10.625;5;21.25;2;20.9126911163;14.0;5;31.1118502617;
22;1;24.75;10.625;5;21.25;2;21.0001659393;14.0;5;31.544028759;
23;1;24.75;10.625;6;21.25;2;21.0974063873;14.0;6;32.0209121704;
24;1;24.75;10.625;6;21.25;2;21.2047042847;14.0;6;32.5427899361;
25;1;24.75;10.625;7;21.25;2;21.3221263885;14.0;6;33.1086950302;
26;1;24.75;10.625;7;21.25;2;21.4494552612;14.0;6;33.7161855698;
27;1;24.75;10.625;7;21.25;2;21.5861415863;14.0;7;34.3611893654;
28;1;24.75;10.625;7;21.25;2;21.7312660217;14.0;7;35.0379443169;
29;1;24.75;10.625;6;21.25;2;21.8835372925;14.0;7;35.7390680313;
30;1;24.75;10.625;6;21.25;2;20.0412902832;15.0;7;36.4557781219;
31;1;24.75;10.625;6;21.25;2;19.2025489807;16.0;7;37.1782588959;
32;1;24.75;10.625;7;21.25;2;18.36510849;17.0;7;37.8961582184;
33;2;24.75;10.625;7;21.25;2;17.5266342163;18.0;7;38.5991659164;
34;2;24.75;10.625;7;21.25;2;16.6848106384;19.0;7;39.2776012421;
35;2;24.75;10.625;6;21.25;2;16.5374603271;20.0;8;39.9229507446;
36;2;24.75;10.625;6;21.25;3;17.6826629639;21.5;7;41.5282850266;
37;2;24.75;10.625;7;21.25;3;18.818862915;22.5;7;42.2485142946;
38;2;24.75;11.625;7;21.25;3;18.9449157715;23.0;7;42.9442135096;
39;3;24.75;12.625;6;36.25;3;19.0601062775;24.0;7;43.6169452667;
40;4;26.75;15.625;5;38.0;3;19.1641349792;25.0;8;44.2700439692;
41;4;28.75;18.625;6;38.7093744278;3;19.2570705414;26.0;8;44.9082524776;
42;4;28.75;21.625;6;39.3384737968;3;19.3392829895;27.0;9;45.5373003483;
43;4;28.75;23.625;7;39.8898231983;3;20.4113693237;25.0;9;46.163449049;
44;4;28.75;25.625;7;40.3684338331;3;19.4740829468;26.0;9;46.793033123;
45;4;28.75;25.625;7;40.7809313536;3;19.5282669067;27.0;9;47.4320178032;
46;4;29.75;25.625;8;41.1347658634;3;20.574798584;25.0;9;48.0209121704;
47;5;30.75;25.625;6;41.4375789165;3;21.6000003815;26.0;9;48.5427899361;
48;5;31.75;25.625;6;41.6030313969;3;22.6000003815;27.0;9;49.1086950302;
49;5;29.75;26.625;7;41.6523760557;3;23.6000003815;28.0;10;49.7161855698;
50;5;28.75;25.625;7;41.7028282881;3;24.6000003815;29.0;11;50.3611893654;
51;5;28.75;26.625;7;41.7543625832;3;25.6000003815;30.0;12;51.0379443169;
52;5;28.75;27.625;7;41.8069496155;3;25.8999996185;29.0;14;51.7390680313;
53;5;28.75;28.625;7;41.8605561256;3;25.8999996185;29.0;14;52.4557781219;
54;5;28.75;29.625;8;41.9151450396;3;25.8999996185;29.0;14;53.1782588959;
55;5;28.75;30.625;8;41.97067523;3;25.8999996185;29.0;15;53.8961582184;
56;5;28.75;31.625;8;42.0271017551;3;25.8999996185;29.0;15;54.5991659164;
57;5;28.75;32.625;8;42.0843759775;3;25.8999996185;29.0;17;55.2776012421;
58;6;28.75;33.625;8;42.1424454451;4;25.8999996185;29.0;16;55.9229507446;
59;6;28.75;34.625;8;43.6201710701;4;25.8999996185;29.0;18;56.5282850266;
60;6;29.2281265259;36.0234375;9;44.8619177341;4;25.8999996185;29.0;18;57.088514328;
61;6;29.6187667847;37.3489723206;10;45.8955173492;4;25.8999996185;29.0;18;57.6004695892;
62;6;29.9322776794;38.6102333069;10;46.7514507771;4;25.8999996185;29.0;20;58.0628213882;
63;6;31.1802082062;39.2708625793;9;47.4448988438;4;25.8999996185;29.0;19;58.4758720398;
64;6;31.8669395447;39.5782928467;9;47.6192333698;4;25.8999996185;29.0;19;58.8412618637;
65;7;31.9715423584;39.5999984741;8;63.7536201477;4;25.8999996185;29.0;19;59.1616458893;
66;7;34.0521736145;38.5999984741;8;65.6912007332;4;25.8999996185;29.0;21;59.4403705597;
67;7;35.1347236633;41.5999984741;7;66.4622791409;4;25.8999996185;29.0;21;59.6811828613;
68;7;36.2190093994;44.5999984741;8;67.1495386958;4;25.8999996185;29.0;20;59.8879890442;
69;7;36.8193359375;46.5999984741;8;67.756305635;4;25.8999996185;29.0;20;60.0;
70;7;36.8700370789;48.5999984741;8;68.2886782289;4;25.8999996185;29.0;23;60.0;
71;7;35.4000015259;49.5999984741;8;68.7543759346;4;25.8999996185;29.0;23;61.7999992371;
72;8;36.4000015259;51.5999984741;9;69.1617686749;4;24.0890007019;30.4200000763;23;63.2535362244;
73;9;37.4000015259;53.5999984741;9;69.5191612244;4;25.2291622162;29.7314720154;23;64.417591095;
74;9;38.4000015259;55.5999984741;9;69.6380526423;4;23.3310565948;30.9579029083;23;65.1052589417;
