Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;6;17.25;1;8.14999961853;10.5;5;21.0;
5;1;12.8999996185;8.625;6;17.25;2;8.14999961853;10.6999998093;4;22.0;
6;2;14.5;8.625;5;18.25;2;9.375;10.5;4;22.0900000334;
7;2;15.5;8.625;5;18.5949993134;2;9.9702501297;10.5;4;22.1871190071;
8;2;16.156999588;8.79749965668;4;18.8861961365;2;9.99210166931;10.5;4;22.7236096859;
9;2;16.3317184448;8.94309806824;4;19.7067136765;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;16.8240280151;9.3333568573;4;20.416779995;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;18.8240280151;9.6677980423;4;21.0226662159;2;10.3025445938;11.0;4;25.3486820459;
12;2;20.8240280151;9.94955635071;4;21.5340260267;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;21.9002914429;10.1834592819;4;21.9622858763;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;22.1773719788;10.3752222061;4;22.3193571568;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;22.3916149139;10.5308046341;4;22.5548160076;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;22.5328903198;10.625;4;22.6030313969;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;22.5618190765;10.625;4;22.6523760557;2;18.7531986237;13.879781723;5;32.049197197;
18;2;22.591424942;10.625;4;22.7028282881;2;19.8610706329;14.0;5;32.573600769;
19;2;22.6216964722;10.625;4;22.7543625832;2;20.9790611267;14.0;5;33.1419348717;
20;2;22.6526184082;10.625;4;22.8069496155;2;21.4569339752;14.0;5;33.7516689301;
21;2;23.75;11.0920848846;5;22.8605561256;2;21.5941238403;14.0;5;34.3986358643;
22;2;24.75;11.1081666946;5;22.9151450396;2;20.2999992371;15.0;5;35.0769786835;
23;2;25.75;11.457572937;5;22.97067523;2;21.2999992371;14.0;5;35.7792286873;
24;2;27.75;10.625;5;23.0271017551;2;22.0503253937;14.0;4;36.4965333939;
25;2;27.8162612915;10.625;5;23.0843759775;2;22.2117195129;14.0;4;37.2190332413;
26;2;27.8506259918;10.625;5;23.1424454451;2;22.3742828369;14.0;4;37.9363632202;
27;2;27.8854675293;10.625;5;23.2012542486;2;22.5356807709;14.0;5;38.6382322311;
28;2;27.920753479;10.625;5;23.2607431412;2;22.6936016083;14.0;6;39.3150119781;
29;2;27.956445694;10.625;4;23.3208494186;2;22.8458766937;14.0;7;39.9582691193;
30;2;26.75;11.625;4;23.3815076351;2;20.9906101227;15.0;7;40.5611724854;
31;2;26.75;11.6907539368;4;23.4426498413;2;20.1262626648;16.0;8;41.1187410355;
32;2;26.75;11.7213249207;4;23.5042052269;2;19.2517166138;17.0;7;41.627913475;
33;2;26.75;11.7521028519;4;23.5661010742;2;18.3662796021;18.0;7;42.0874586105;
34;2;26.75;11.7830505371;5;23.6282629967;2;17.4696769714;19.0;7;42.4977617264;
35;2;26.75;11.8141317368;5;23.6906147003;2;17.2619972229;20.0;7;42.8605298996;
36;2;26.75;11.8453073502;6;23.7530794144;2;17.3436203003;21.0;6;43.1784667969;
37;2;27.75;13.8453073502;6;23.8155794144;2;17.4151554108;22.0;4;43.4549474716;
38;2;28.2893486023;15.8453073502;7;23.878036499;2;17.4773635864;23.0;4;43.693734169;
39;2;28.3268222809;17.8453063965;7;23.940372467;2;17.5310897827;24.0;6;43.8987360001;
40;2;28.3642234802;19.625;9;24.0025100708;2;17.5772151947;25.0;6;44.0;
41;3;28.401506424;20.625;8;32.5643725395;2;17.6000003815;26.0;6;44.0;
42;3;29.4386234283;21.625;8;32.9658844471;2;17.6000003815;27.0;8;44.0;
43;3;30.4755306244;22.625;9;33.3505151272;2;18.6000003815;25.0;9;44.0;
44;3;31.5121822357;23.625;9;33.7168431282;2;17.6000003815;26.0;8;44.0;
45;3;32.548538208;24.625;9;34.0638546944;2;17.6000003815;27.0;11;44.0;
46;3;33.5845527649;25.625;10;34.3909316063;2;18.6000003815;25.0;11;44.0;
47;5;34.6201858521;25.625;6;38.1843757629;2;19.6000003815;25.0;11;44.0;
48;5;36.2778701782;26.625;7;38.6285216808;2;20.6000003815;25.0;11;44.0;
49;5;37.4156112671;27.625;8;39.0542869568;2;21.6000003815;25.0;11;44.0;
50;5;37.5443458557;28.625;9;39.4617724419;2;22.6000003815;25.0;11;44.0;
51;5;35.5780944824;30.625;9;39.8512482643;2;23.6000003815;25.0;11;44.0;
52;5;34.611289978;32.625;8;40.2231111526;2;23.8999996185;24.0;11;44.0;
53;5;33.6439056396;34.625;8;40.5778493881;2;23.8999996185;24.0;13;44.0;
54;5;32.8560028076;36.625;9;41.9116549492;2;23.8999996185;24.0;13;44.0;
55;5;33.8873825073;39.2249984741;10;43.2266159058;2;23.8999996185;24.0;13;44.0;
56;5;35.4550170898;41.0214691162;11;44.3780004978;2;23.8999996185;24.0;15;44.0;
57;5;35.9355888367;42.5169868469;12;45.3834431171;2;23.8999996185;24.0;15;44.0;
58;5;36.3391914368;43.9399223328;12;46.1727751493;2;23.8999996185;24.0;15;44.0;
59;5;36.67710495;45.2641868591;12;46.8351038694;2;23.8999996185;24.0;17;44.0;
60;5;36.9604530334;46.1333045959;12;47.2142913342;2;23.8999996185;24.0;17;44.0;
61;5;37.0754547119;46.27709198;12;47.5456802845;2;23.8999996185;24.0;17;44.0;
62;5;35.0754547119;47.3969306946;16;47.8719770908;2;23.8999996185;24.0;18;44.0;
63;5;34.4000015259;48.5143280029;15;48.1925414801;2;23.8999996185;24.0;19;44.0;
64;5;34.4000015259;49.0756759644;15;48.5067967176;2;23.8999996185;24.0;19;44.0;
65;5;34.4000015259;49.2576065063;15;48.8142333031;2;23.8999996185;24.0;19;44.0;
66;5;34.4000015259;49.4351577759;17;49.1144099236;2;23.8999996185;24.0;20;44.0;
67;5;34.4000015259;49.6080818176;18;49.4069561958;2;23.8999996185;24.0;21;44.0;
68;5;34.4000015259;49.7761917114;18;49.6915684938;2;23.8999996185;24.0;21;44.0;
69;5;34.4000015259;49.9393234253;18;49.9680101871;2;23.8999996185;24.0;21;44.0;
70;5;34.4000015259;47.0364646912;19;50.2361085415;2;23.8999996185;24.0;22;44.0;
71;7;33.4000015259;48.1305541992;14;105.4957515;2;23.8999996185;24.0;23;44.0;
72;7;37.4000015259;49.2216339111;14;111.196882606;2;23.8999996185;24.0;22;44.0;
