Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;4;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;4;17.25;1;8.14999961853;10.5;5;21.0;
5;1;12.8999996185;8.625;4;17.25;1;8.14999961853;10.5;5;21.0;
6;1;13.8999996185;8.625;4;17.25;1;9.14999961853;10.5;5;21.0;
7;1;14.8999996185;8.625;5;17.5949993134;2;9.72500038147;10.6999998093;4;22.0;
8;2;15.5569992065;8.79749965668;4;17.8861961365;2;9.95000076294;10.5;4;22.5200001001;
9;2;15.7317180634;8.94309806824;5;18.6667137146;2;10.0670003891;10.7100000381;4;22.9673361778;
10;2;16.2000274658;9.3333568573;5;19.3355960846;2;10.1676511765;10.8792181015;4;23.3272645473;
11;3;18.2000274658;9.6677980423;4;20.8991127014;2;10.2486343384;11.0;4;25.0752841234;
12;3;20.2000274658;9.94955635071;4;21.3969185352;2;10.6419391632;11.7700004578;5;26.5979954004;
13;3;21.8180274963;10.1834592819;4;21.8110353947;2;12.348859787;12.4126424789;5;27.9043157101;
14;3;22.0866222382;10.3752222061;4;22.1533753872;2;14.348859787;12.9308347702;5;29.0214660168;
15;3;22.2920265198;10.5308046341;4;22.3735172749;2;16.348859787;13.3366470337;5;29.9861254692;
16;3;22.4241104126;10.625;4;22.4058350325;2;17.5557498932;13.6469516754;5;30.8369827271;
17;3;22.4435005188;10.625;4;22.4387089014;2;18.6424198151;13.879781723;5;31.505875349;
18;3;22.4632263184;10.625;4;22.4721269608;2;19.738822937;14.0;5;31.9789624214;
19;3;22.4832763672;10.625;4;22.5060760975;2;20.8452682495;14.0;5;32.4970645905;
20;3;22.5036449432;10.625;4;22.5405418873;2;21.31183815;14.0;5;33.0593295097;
21;3;24.5243244171;10.625;4;22.5755085945;2;21.4383487701;14.0;5;33.6634473801;
22;3;25.5453052521;10.625;5;22.6109591722;2;21.5742759705;14.0;5;34.3054871559;
23;3;26.566576004;10.625;5;22.6468753815;2;21.7187347412;14.0;6;34.9798283577;
24;3;27.5881252289;10.625;5;22.6832377911;2;21.8704605103;14.0;6;35.6792192459;
25;3;27.6099433899;10.625;5;22.7200255394;2;22.0278244019;14.0;6;36.394982338;
26;3;27.6320152283;10.625;5;22.7572168112;2;22.1888694763;14.0;6;37.1173725128;
27;3;27.6543292999;10.625;5;22.7947884798;2;22.3514080048;14.0;7;37.8360614777;
28;3;27.6768722534;10.625;5;22.8327163458;2;22.5131130219;14.0;7;38.5407104492;
29;3;27.6996307373;10.625;5;22.8709751368;2;22.6716594696;14.0;7;39.2215652466;
30;3;27.7225856781;10.625;5;22.9095385075;2;20.8248519897;15.0;7;39.8699960709;
31;3;27.7457237244;10.625;5;22.9483793974;2;19.8248519897;15.0;7;40.4789276123;
32;3;27.76902771;10.625;5;22.9874696732;2;18.8248519897;15.0;7;41.0431089401;
33;3;27.7924823761;10.625;6;23.0267804861;2;18.8248519897;16.0;7;41.5592107773;
34;3;24.75;12.5133905411;7;23.0662822723;2;18.3508224487;17.0;7;42.0257549286;
35;4;25.75;11.5331411362;6;23.1059447527;2;17.4557952881;18.0;7;42.4429149628;
36;4;23.75;12.5529727936;7;23.1457372904;2;17.2496566772;19.0;8;42.8122329712;
37;4;25.75;14.5529727936;7;23.1856285334;2;17.3327522278;20.0;8;43.1362905502;
38;4;26.9113769531;16.5529727936;7;23.2255871296;2;17.4056663513;21.0;8;43.418387413;
39;4;27.9353523254;18.5529727936;7;23.265581131;2;17.4691371918;22.0;9;43.6622467041;
40;4;27.9593486786;20.5529727936;8;23.3055787086;2;17.5240058899;23.0;9;43.8717689514;
41;5;27.9833469391;20.625;7;23.3455479145;2;17.5711479187;24.0;10;44.0;
42;5;28.0073280334;20.625;8;23.385456562;2;17.6000003815;25.0;11;44.0;
43;6;28.0312728882;20.625;5;38.42527318;2;17.6000003815;26.0;11;44.0;
44;6;29.0551643372;21.625;5;39.2149660587;2;17.6000003815;27.0;12;44.0;
45;6;30.0789794922;22.625;5;39.9238784313;2;18.6000003815;25.0;12;44.0;
46;6;30.1027030945;23.625;5;41.5511460304;2;17.6000003815;26.0;12;44.0;
47;6;31.1263141632;25.625;6;42.0992622375;2;18.6000003815;25.0;14;44.0;
48;6;32.1497955322;27.625;6;42.573210001;2;19.6000003815;25.0;15;44.0;
49;6;32.1731300354;29.625;7;42.9795906544;2;20.6000003815;25.0;15;44.0;
50;7;32.1963005066;31.625;6;43.325833559;2;21.6000003815;25.0;16;44.0;
51;7;32.2192878723;33.625;6;43.6195640564;2;22.6000003815;25.0;17;44.0;
52;7;32.2420806885;35.3250007629;6;43.7744314671;2;23.6000003815;24.0;17;44.0;
53;7;32.2646598816;33.3250007629;7;43.8116812706;2;23.8999996185;24.0;18;44.0;
54;7;32.2870101929;32.3250007629;7;43.8485264778;2;23.8999996185;24.0;18;44.0;
55;7;32.3091163635;31.3250007629;7;43.8849442005;2;23.8999996185;24.0;19;44.0;
56;7;32.3309669495;31.3250007629;7;43.9209127426;2;23.8999996185;24.0;19;44.0;
57;7;32.3525466919;31.3250007629;8;45.3883498907;2;23.8999996185;24.0;19;44.0;
58;7;32.8760108948;31.7409381866;8;46.6159666777;2;23.8999996185;24.0;19;44.0;
59;7;33.3120269775;33.0842285156;8;48.6315687895;2;23.8999996185;24.0;19;44.0;
60;7;34.6708831787;35.3635025024;9;49.5556434393;2;23.8999996185;24.0;20;44.0;
61;8;35.9640579224;37.5883712769;8;50.3205298185;2;23.8999996185;24.0;20;44.0;
62;8;36.2028808594;39.7683258057;10;50.5700560808;2;23.8999996185;24.0;21;44.0;
63;8;36.273765564;41.8087615967;10;50.7838674784;2;23.8999996185;24.0;21;44.0;
64;8;36.3183059692;43.8277244568;11;51.0056010485;2;23.8999996185;24.0;21;44.0;
65;8;36.3624839783;45.8469085693;10;51.2354602814;2;23.8999996185;24.0;21;44.0;
66;8;36.4062309265;47.0242233276;11;51.4736135006;3;23.8999996185;24.0;23;44.0;
67;8;34.4062309265;51.0242233276;12;52.7201853991;3;23.8999996185;24.0;23;44.0;
68;8;35.4000015259;56.0242233276;12;53.075245738;3;23.8999996185;24.0;23;44.0;
69;8;36.4000015259;61.0242233276;12;53.4476989508;3;23.8999996185;24.0;24;44.0;
70;8;36.4000015259;66.0242233276;16;53.8380386829;3;23.8999996185;24.0;24;44.0;
71;9;36.4000015259;71.0242233276;15;54.2466619015;3;23.8999996185;24.0;25;44.0;
72;10;36.4000015259;74.8210372925;14;59.6738469601;3;23.8999996185;24.0;24;44.0;
73;10;38.4000015259;75.8902130127;14;60.2697324753;3;23.8999996185;24.0;24;45.3199996948;
74;10;38.4000015259;79.0845413208;15;60.8810703754;3;22.0890007019;25.4200000763;24;46.3582401276;
75;10;38.4000015259;82.2841873169;14;61.5072895288;3;23.2291622162;24.7314720154;24;47.1666984558;
76;10;39.4000015259;82.4887466431;14;62.1476550102;3;21.3310565948;25.9579029083;22;47.5526294708;
77;10;38.4000015259;85.6977386475;14;63.8012541533;3;22.3500003815;25.0;22;47.8066806793;
78;10;39.4000015259;89.9106140137;14;64.5069848299;3;20.75;26.0;22;48.0;
79;10;41.4000015259;90.9977722168;14;65.2247267962;3;21.75;25.0;22;49.0;
80;10;40.4000015259;93.7605438232;15;65.9529746771;3;21.75;27.0;22;49.0399999619;
81;10;40.4000015259;96.193649292;21;66.6900143623;3;22.75;29.0;21;49.0811839104;
82;10;41.4000015259;95.6338806152;22;67.4339318275;3;22.75;31.0;21;49.1235535145;
83;9;38.4000015259;89.5521240234;21;61.7569360733;4;21.75;31.0;19;55.4865955114;
84;9;38.4000015259;90.9600524902;15;62.406971097;4;22.75;33.0;18;55.637529254;
85;9;39.4000015259;89.372756958;14;63.0231225491;5;23.75;36.0;16;55.7845962048;
86;9;38.4000015259;90.7690658569;15;63.6371549368;5;25.75;38.1319732666;16;55.9278147221;
87;10;38.4000015259;92.1643447876;13;64.2526105642;5;26.7369003296;40.1743354797;16;56.0672290325;
88;11;38.4000015259;97.625038147;16;69.8667449951;5;24.75;42.2177276611;17;56.2029050589;
89;11;39.4000015259;100.161422729;16;70.6268155575;5;24.75;43.2621383667;17;56.3349274397;
90;11;40.4000015259;102.693382263;16;71.3769075871;5;24.75;44.3075447083;18;56.4633965492;
91;12;40.4000015259;106.218360901;16;84.86407125;6;25.75;46.3539276123;17;58.5569496155;
92;13;41.4000015259;110.733848572;16;96.3824260235;6;27.75;48.0;17;58.8705561161;
93;14;43.4000015259;116.237533569;15;98.3244349957;6;29.015499115;51.0;18;59.3073570728;
94;14;45.4000015259;118.727294922;18;100.153265119;7;29.0316848755;54.0;18;59.8048667908;
95;15;45.4000015259;124.201202393;18;125.860162377;7;29.07604599;57.0;16;60.3705736399;
96;15;47.4000015259;130.657608032;19;129.120815873;7;27.75;57.0;14;61.0122544765;
97;15;51.4000015259;133.095153809;20;131.941011906;7;28.1844882965;57.0;15;61.7377277613;
98;16;53.0597763062;137.512741089;20;135.298084259;7;29.2499599457;58.0;15;62.5545107126;
99;16;55.1622772217;142.644989014;22;138.295238018;7;27.75;58.0;15;63.4693653584;
100;18;59.2547950745;142.573730469;21;140.976716042;6;28.4067611694;57.0;15;64.4877355099;
