Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;5;17.25;1;8.14999961853;10.5;4;21.0;
5;1;12.8999996185;8.625;5;17.25;1;8.14999961853;10.5;4;21.0;
6;1;13.8999996185;8.625;5;17.25;1;9.14999961853;10.5;4;21.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.72500038147;10.5;4;21.0;
8;1;15.5569992065;8.79749965668;4;17.8861961365;1;9.72500038147;10.5;4;21.4200000763;
9;1;15.7317180634;8.94309806824;4;18.6667137146;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;16.8000278473;9.3333568573;3;20.3355960846;2;9.8956489563;11.0792179108;3;23.0;
11;2;18.8000278473;9.6677980423;3;20.9191126823;2;10.1750001907;11.0;3;24.7000008821;
12;2;20.8000278473;9.94955635071;3;21.4071145058;2;10.5574998856;11.7700004578;4;26.1690288782;
13;2;21.8241443634;10.1834592819;3;21.8110262156;2;12.2523422241;12.4126424789;4;27.4157934189;
14;2;22.8363761902;10.3752222061;3;22.1427601576;2;14.2523422241;12.9308347702;4;28.4674659967;
15;2;23.8487186432;10.5308046341;4;22.3518965244;2;16.2523422241;13.3366470337;4;29.3608939648;
16;2;24.8611660004;10.625;3;22.3728116751;2;17.4150733948;13.6469516754;4;30.135217905;
17;2;25.873714447;10.625;3;22.3938889503;2;18.4845218658;13.879781723;4;30.7230784893;
18;2;26.8863601685;10.625;3;22.4151208401;2;18.9500007629;14.0;4;31.1118502617;
19;2;27.4490718842;10.625;3;22.4364993572;2;19.9500007629;14.0;4;31.544028759;
20;2;27.4618988037;10.625;3;22.4580165148;2;20.2999992371;14.0;4;32.0209121704;
21;2;27.4748096466;10.625;4;22.4796639681;2;20.2999992371;14.0;4;32.5427899361;
22;2;27.4877986908;10.625;4;22.5014331341;2;20.2999992371;14.0;4;33.1086950302;
23;2;27.5008602142;10.625;4;22.5233153105;2;20.2999992371;14.0;5;33.7161855698;
24;2;27.5139884949;10.625;4;22.5453014374;2;20.2999992371;14.0;5;34.3611893654;
25;3;27.5271816254;10.625;3;22.5673824549;2;20.2999992371;14.0;5;35.0379443169;
26;3;27.540430069;10.625;3;22.5895489454;2;20.2999992371;14.0;5;35.7390680313;
27;3;27.553730011;10.625;3;22.6117914915;2;20.2999992371;14.0;6;36.4557781219;
28;3;27.567073822;10.625;3;22.6341004372;3;21.2999992371;14.3000001907;6;38.1782588959;
29;3;27.5804595947;10.625;3;22.6564661264;3;22.2999992371;14.0;7;39.056158185;
30;3;27.5938796997;10.625;3;22.678878665;3;20.2999992371;15.0;7;39.9429098368;
31;3;27.6073265076;10.625;3;22.7013280392;3;19.2999992371;16.0;7;40.8317251205;
32;3;27.6207962036;10.625;4;22.7238043547;3;18.2999992371;17.0;7;41.717122674;
33;3;27.6342830658;10.625;4;22.7462974787;3;17.2999992371;18.0;7;42.5952756405;
34;3;27.6477775574;10.625;4;22.7687973976;3;16.2999992371;19.0;7;43.464168787;
35;4;27.661277771;12.625;3;22.7912938595;3;16.0;20.0;7;44.3235480785;
36;4;26.75;14.625;3;22.8137768507;3;16.0;21.0;8;45.1746716499;
37;4;27.6882667542;16.625;3;22.8362361193;3;16.0;22.0;8;46.0199007988;
38;4;27.7017421722;18.625;3;22.8586617708;3;16.0;23.0;8;46.8621740341;
39;4;27.7151966095;20.625;4;23.8810436726;3;16.0;24.0;8;47.7044358253;
40;4;28.7286262512;21.625;4;23.943371892;3;16.0;25.0;8;48.5490655899;
41;4;29.742023468;22.625;5;24.0068205595;3;16.0;26.0;8;49.3973684311;
42;4;30.4040927887;23.625;5;24.0713816881;3;16.0;27.0;9;50.2491784096;
43;4;30.4428272247;24.625;5;24.1370443106;3;17.0;25.0;9;51.0379443169;
44;4;30.4822254181;25.625;5;24.2037945986;3;16.0;26.0;9;51.7390680313;
45;4;30.5222759247;25.625;6;25.2716156244;3;16.0;27.0;10;52.4557781219;
46;5;31.5629692078;26.625;4;38.1104874611;3;17.0;25.0;11;53.1782588959;
47;5;33.6042938232;28.625;4;38.838082552;3;16.0;26.0;11;53.8961582184;
48;5;35.2703475952;30.625;4;39.5133985281;3;16.0;27.0;11;54.5991659164;
49;6;34.8473472595;33.3261871338;6;54.6337482929;3;17.0;27.0;12;55.2776012421;
50;7;36.8601989746;35.625;5;55.7786133289;3;18.0;28.0;13;55.9229507446;
51;7;38.8729629517;37.625;6;56.805044055;3;19.0;29.0;13;56.5282850266;
52;7;40.8856315613;39.964881897;6;57.7172443867;3;20.0;30.0;13;57.088514328;
53;7;42.8982086182;41.0022239685;7;58.5221964121;3;21.0;31.0;15;57.6004695892;
54;7;44.9106826782;42.0401344299;7;59.2287224531;3;22.0;30.0;16;58.0628213882;
55;7;46.9230499268;42.0785865784;8;60.9867827892;3;22.2999992371;29.0;15;58.4758720398;
56;7;48.9634094238;42.5411376953;8;63.4864233732;3;22.2999992371;29.0;16;58.8412618637;
57;7;50.7782592773;43.9330749512;9;64.8365875483;3;22.2999992371;29.0;16;59.1616458893;
58;7;52.3300704956;45.2629928589;9;65.9942536354;3;22.2999992371;29.0;17;59.4403705597;
59;7;52.780834198;46.540473938;10;66.842949152;3;22.2999992371;29.0;17;59.6811828613;
60;8;53.1022109985;47.7749519348;9;67.201849699;3;22.2999992371;29.0;18;59.8879890442;
61;8;52.1364479065;47.9782943726;10;67.4836826324;3;22.2999992371;29.0;18;60.0;
62;8;53.6724090576;48.4097976685;10;67.7754368782;3;22.2999992371;29.0;19;60.0;
63;8;54.7660636902;48.4776268005;11;68.077009201;3;22.2999992371;29.0;20;60.0;
64;8;53.2054595947;51.4355773926;12;68.3882294893;3;22.2999992371;29.0;20;60.0;
65;9;53.2194824219;53.4485549927;11;68.7088559866;3;22.2999992371;29.0;21;60.0;
66;9;53.2333526611;54.7288513184;12;69.0385724306;3;22.2999992371;29.0;21;60.0;
67;9;53.2470550537;57.4746627808;14;69.3593358994;3;22.2999992371;29.0;21;60.0;
68;9;53.25;59.48777771;15;69.683688283;3;22.2999992371;29.0;22;60.0;
69;9;53.25;61.5009231567;15;70.0159916878;3;22.2999992371;29.0;22;60.0;
70;9;53.25;63.5140914917;16;70.3556118011;3;22.2999992371;29.0;23;60.0;
71;9;53.25;65.5272827148;17;71.7018331289;3;22.2999992371;29.0;23;60.0;
72;9;54.25;68.5404815674;17;72.0038611293;3;22.2999992371;29.0;24;60.0;
