Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;5;17.25;1;8.14999961853;10.5;5;21.0;
5;1;12.8999996185;8.625;5;17.25;1;8.14999961853;10.5;5;21.0;
6;1;13.8999996185;8.625;5;17.25;1;9.14999961853;10.5;5;21.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.72500038147;10.5;5;21.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;9.72500038147;10.5;5;21.4200000763;
9;1;15.7317180634;8.94309806824;5;18.6667137146;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;16.2000274658;9.3333568573;5;19.3355960846;1;9.8956489563;10.8792181015;5;22.0;
11;1;17.2000274658;9.6677980423;5;19.8991127014;1;9.94999980927;11.0;5;23.5400009155;
12;2;19.2000274658;9.94955635071;4;21.3669185638;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;21.2000274658;10.1834592819;4;21.7004444003;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;22.2000274658;10.3752222061;4;22.589122057;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;23.2000274658;10.8420610428;4;23.3218516707;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;24.2000274658;11.2286758423;4;23.9125570059;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;25.2000274658;11.5422534943;4;24.3796451688;1;15.9499998093;13.879781723;6;28.0;
18;2;26.2000274658;11.7922000885;4;24.7429429293;1;16.9500007629;14.0;6;28.0;
19;2;27.2000274658;11.9886112213;4;24.989148438;1;17.9500007629;14.0;6;28.0;
20;2;28.2000274658;12.125;4;24.9652335644;1;18.2999992371;14.0;6;28.0;
21;2;28.5499992371;12.125;5;24.9437102079;1;18.2999992371;14.0;6;28.0;
22;2;28.5499992371;12.125;5;24.9243391752;1;18.2999992371;14.0;6;28.0;
23;2;28.5499992371;12.125;5;24.9069052339;1;18.2999992371;14.0;7;28.0;
24;2;28.5499992371;12.125;5;24.8912147284;1;18.2999992371;14.0;7;28.0;
25;2;28.5499992371;12.125;5;24.8770932555;1;18.2999992371;14.0;7;28.0;
26;2;28.5499992371;12.125;5;24.8643839359;1;18.2999992371;14.0;7;28.0;
27;2;28.5499992371;12.125;5;24.8529455662;1;18.2999992371;14.0;8;28.0;
28;2;28.5499992371;12.125;5;24.8426510096;2;18.2999992371;14.0;7;28.0;
29;2;28.5499992371;12.125;5;24.8333858848;2;18.2999992371;14.0;7;28.0;
30;2;28.5499992371;12.125;6;24.8250473142;2;18.2999992371;14.0;7;28.0;
31;2;28.5499992371;12.125;7;24.8175425529;2;18.2999992371;14.0;7;28.0;
32;3;28.5499992371;12.125;6;24.8107882738;2;18.2999992371;14.0;7;28.0;
33;3;28.5499992371;12.125;6;24.8047094345;2;18.2999992371;14.0;5;28.0;
34;3;28.5499992371;12.125;7;24.799238503;2;18.2999992371;14.0;5;28.0;
35;3;28.5499992371;14.125;7;24.7943146229;2;18.2999992371;14.0;5;28.0;
36;3;28.5499992371;16.125;7;24.7898831367;2;18.2999992371;14.0;5;28.0;
37;3;28.5499992371;18.125;7;24.7858948112;2;18.2999992371;14.0;5;28.0;
38;3;28.5499992371;20.125;8;24.7823053598;2;18.2999992371;14.0;5;28.0;
39;4;28.5499992371;22.125;7;24.7790748477;2;18.2999992371;14.0;6;28.0;
40;4;28.5499992371;22.125;5;24.7761673927;2;18.2999992371;14.0;7;28.0;
41;4;28.5499992371;22.125;5;24.7735506296;2;18.2999992371;14.0;8;28.0;
42;4;28.5499992371;22.125;5;24.7711955905;2;18.2999992371;14.0;8;28.0;
43;5;28.5499992371;22.125;4;24.7690760493;2;18.2999992371;14.0;9;28.0;
44;5;28.5499992371;22.125;5;25.7671684623;2;18.2999992371;14.0;9;28.0;
45;6;29.5499992371;23.125;4;25.7654516101;2;18.2999992371;14.0;10;28.0;
46;6;30.5499992371;24.125;4;25.7639064789;2;18.2999992371;14.0;10;28.0;
47;6;31.5499992371;25.125;4;25.7625158429;2;18.2999992371;14.0;10;28.0;
48;6;32.5499992371;26.125;4;25.7612642646;2;18.2999992371;14.0;11;28.0;
49;6;33.5499992371;27.125;4;25.760137856;2;18.2999992371;15.0;11;28.0;
50;6;34.1499977112;27.125;4;26.7591240406;2;18.2999992371;16.0;12;28.0;
51;6;35.1499977112;28.125;4;26.7982115746;2;18.2999992371;17.0;13;28.0;
52;6;36.1499977112;29.125;4;27.8385743499;2;18.2999992371;18.0;13;28.0;
53;6;37.1499977112;31.125;6;27.8952049017;2;18.2999992371;19.0;13;28.0;
54;6;38.1499977112;33.125;6;27.9531664252;2;18.2999992371;19.0;15;28.0;
55;6;38.7680397034;35.125;6;29.0027591586;2;18.2999992371;19.0;15;28.0;
56;6;39.3516540527;37.1972808838;7;29.8622843623;2;18.2999992371;19.0;15;28.0;
57;7;39.8192901611;38.5902252197;6;30.561850667;2;18.2999992371;19.0;16;28.0;
58;7;40.1889801025;38.9024505615;7;31.1324352026;2;18.2999992371;19.0;16;28.0;
59;7;40.4792861938;39.1494483948;8;31.4507513046;2;18.2999992371;19.0;17;28.0;
60;7;40.616230011;39.2695884705;8;31.6142671108;2;18.2999992371;19.0;17;28.0;
61;7;40.6582946777;39.3116149902;10;31.7824125886;2;18.2999992371;19.0;17;28.0;
62;7;39.2000007629;42.3116149902;11;31.9551337957;3;18.2999992371;19.0;9;48.0;
63;7;39.2000007629;45.3116149902;11;32.1323552728;3;19.2999992371;20.0;9;50.2000007629;
64;8;39.2000007629;48.3116149902;9;42.3139791489;3;21.2999992371;22.0;10;51.2375998497;
65;8;40.2000007629;52.3116149902;9;42.9998844862;3;22.2999992371;24.0;11;52.0981545448;
66;8;41.2000007629;56.3116149902;10;43.6624258161;3;22.5340423584;26.0;12;52.7969156504;
67;8;42.2000007629;59.0354881287;10;44.2983515263;3;22.5386295319;28.0;12;53.3547962904;
68;8;43.2000007629;60.1274414062;11;44.9054057598;3;23.543258667;29.0;12;53.7945902348;
69;8;43.860332489;61.2212333679;11;45.4822981954;3;24.5479259491;29.0;12;54.1228116751;
70;8;43.9448318481;61.3167533875;12;46.0286169648;3;25.5526313782;29.0;12;54.1438889503;
71;8;44.0217056274;61.4138793945;12;46.5447031856;3;26.5573749542;29.0;13;54.1651208401;
72;8;44.0910949707;61.5124816895;12;47.0315067768;3;27.2999992371;29.5825614929;13;54.1864993572;
