Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;4;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;4;17.25;1;8.14999961853;10.5;5;21.0;
5;1;12.8999996185;8.625;4;17.25;1;8.14999961853;10.5;5;21.0;
6;1;13.8999996185;8.625;4;17.25;1;9.14999961853;10.5;5;21.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.72500038147;10.5;5;21.0;
8;2;15.5569992065;8.79749965668;4;17.8861961365;1;9.72500038147;10.5;5;21.4200000763;
9;2;15.7317180634;8.94309806824;3;18.6667137146;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;16.2000274658;9.3333568573;4;19.3355960846;1;9.8956489563;10.8792181015;5;22.0;
11;2;17.2000274658;9.6677980423;4;19.8991127014;1;9.94999980927;11.0;5;23.5400009155;
12;2;18.2000274658;9.94955635071;4;20.3669185638;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;19.2000274658;10.1834592819;4;20.7504444122;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;19.4502677917;10.3752222061;4;21.0616092682;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;19.6369667053;10.5308046341;4;21.25;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;19.75;10.625;4;21.25;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;19.75;10.625;3;21.25;1;15.9499998093;13.879781723;6;28.0;
18;2;19.75;10.625;3;21.25;1;16.9500007629;14.0;6;28.0;
19;2;19.75;10.625;3;21.25;1;17.9500007629;14.0;6;28.0;
20;2;19.75;10.625;3;21.25;1;18.2999992371;14.0;6;28.0;
21;2;21.75;10.625;4;21.25;1;18.2999992371;14.0;6;28.0;
22;2;22.75;10.625;4;21.25;1;18.2999992371;14.0;6;28.0;
23;2;23.75;10.625;5;21.25;1;18.2999992371;14.0;7;28.0;
24;2;24.75;10.625;6;21.25;1;18.2999992371;14.0;7;28.0;
25;2;24.75;10.625;6;21.25;1;18.2999992371;14.0;7;28.0;
26;2;24.75;10.625;6;21.25;1;18.2999992371;14.0;7;28.0;
27;2;24.75;10.625;6;21.25;1;18.2999992371;14.0;7;28.0;
28;2;24.75;10.625;6;21.25;1;18.2999992371;14.0;8;28.0;
29;2;24.75;10.625;6;21.25;1;18.2999992371;14.0;8;28.0;
30;2;24.75;10.625;6;21.25;1;16.2999992371;15.0;8;28.0;
31;2;24.75;10.625;6;21.25;2;15.2999992371;16.0;7;28.0;
32;2;24.75;10.625;6;21.25;2;14.2999992371;17.0;7;28.0;
33;2;24.75;10.625;6;21.25;2;13.2999992371;18.0;7;28.0;
34;2;24.75;10.625;6;21.25;2;12.2999992371;19.0;7;28.0;
35;2;24.75;10.625;6;21.25;2;12.0;20.0;7;28.0;
36;2;24.75;10.625;6;21.25;2;12.0;21.0;7;28.0;
37;2;24.75;10.625;6;21.25;2;12.0;22.0;7;28.0;
38;2;24.75;10.625;6;21.25;2;12.0;23.0;8;28.0;
39;2;24.75;11.625;6;21.25;3;13.0;24.5;7;29.0;
40;2;24.75;12.625;6;21.25;3;14.0;25.0;8;29.1599999666;
41;2;24.75;13.625;6;21.25;3;15.0;23.5799999237;8;29.3437439203;
42;2;24.75;14.625;6;21.25;3;16.3023414612;22.0;7;29.5541238785;
43;2;24.75;15.625;6;21.25;3;17.0;21.7770614624;9;29.7941719294;
44;2;24.75;15.625;6;21.25;3;18.4036884308;20.0;9;30.0669906139;
45;2;24.75;15.625;6;21.25;3;19.4650726318;19.0;9;30.375654459;
46;2;24.75;15.625;7;21.25;3;20.5345230103;18.0;10;30.7230784893;
47;2;24.75;15.625;7;21.25;3;20.9126911163;17.0;10;31.1118502617;
48;2;24.75;15.625;7;21.25;3;21.0001659393;16.0;10;31.544028759;
49;2;24.75;15.625;8;21.25;3;21.0974063873;15.0;10;32.0209121704;
50;2;24.75;15.625;8;21.25;3;21.2047042847;14.0;11;32.5427899361;
51;2;24.75;15.625;8;21.25;3;21.3221263885;16.0;12;33.1086950302;
52;2;24.75;15.625;9;21.25;3;21.4494552612;18.0;13;33.7161855698;
53;2;24.75;15.625;9;21.25;3;21.5861415863;20.0;13;34.3611893654;
54;2;24.75;15.625;9;21.25;3;21.7312660217;22.0;13;35.0379443169;
55;2;24.75;15.625;9;21.25;3;21.8835372925;24.0;14;35.7390680313;
56;2;24.75;15.625;9;21.25;3;22.0412902832;24.0;14;36.4557781219;
57;2;24.75;15.625;10;21.25;3;22.2025489807;24.0;14;37.1782588959;
58;2;24.75;15.625;10;21.25;3;22.36510849;24.0;16;37.8961582184;
59;2;24.75;15.625;10;21.25;3;22.5266342163;24.0;16;38.5991659164;
60;3;24.75;15.625;9;21.25;4;22.6848106384;24.0;15;39.2776012421;
61;3;24.75;15.625;9;21.25;4;22.8374595642;24.0;16;39.9229507446;
62;3;24.75;15.625;10;21.25;4;22.9826622009;24.0;16;40.5282850266;
63;3;24.75;15.625;10;22.046875;4;23.1188621521;24.0;16;41.088514328;
64;3;25.2281265259;16.0234375;10;22.6979465485;4;23.2449150085;24.0;16;41.6004695892;
65;3;25.6187667847;16.3489723206;11;23.2204647064;4;23.3601055145;24.0;16;42.0628213882;
66;3;25.9322776794;16.6102333069;11;23.6336803436;4;23.4641342163;24.0;16;43.4758720398;
67;3;26.1802082062;16.8168411255;11;23.9565925598;4;24.5570697784;25.0;17;43.8712618351;
68;3;26.3739547729;16.9782962799;11;24.0;4;25.6392822266;26.0;17;44.2222368717;
69;3;26.4000015259;17.0;11;24.0;4;25.9500007629;27.0;17;44.5321366787;
70;3;26.4000015259;17.0;11;24.0;4;26.0197296143;28.0;17;44.8047001362;
71;3;26.4000015259;17.0;11;25.0;4;26.0810585022;29.0;18;45.0438240767;
72;3;27.4000015259;18.0;10;25.0900000334;4;26.1348609924;29.0;19;45.1887089014;
73;3;26.4000015259;20.0;11;25.1871190071;4;25.8999996185;29.5943546295;19;45.2221269608;
74;4;27.4000015259;20.0;11;25.2917383909;4;26.1749782562;29.0;20;45.2560760975;
75;4;25.4000015259;22.0;10;25.4042263031;4;26.1826171875;29.0;20;45.2905418873;
76;4;24.4000015259;24.0;10;25.5249304771;4;25.8999996185;29.0;20;45.3255085945;
77;4;23.4000015259;26.0;10;25.6541694403;4;25.8999996185;29.0;20;45.3609591722;
78;4;22.772190094;26.0;10;25.7922235727;4;25.8999996185;29.0;20;46.730484724;
79;4;21.8032512665;27.0;10;25.9393253326;4;24.0890007019;30.4200000763;20;47.8193547726;
80;4;20.8363494873;28.0;10;26.0956480503;4;25.2291622162;29.7314720154;20;48.6795202494;
81;4;19.8715229034;29.0;10;26.261295557;4;23.3310565948;30.9579029083;21;49.1182060242;
82;4;18.9087924957;30.0;10;26.4362905025;4;24.3500003815;30.782787323;22;49.4260257483;
83;4;17.9481658936;31.0;8;26.6205644608;4;23.1143531799;31.0;19;49.674089551;
84;4;16.9896278381;32.0;7;26.8139474392;4;24.1266708374;30.0;17;49.7297682762;
85;4;16.0331401825;33.0;6;27.016159296;4;24.75;30.8648834229;18;49.7863357067;
86;4;15.0786371231;34.0;7;27.2268030643;5;25.75;30.8931674957;18;49.8437424898;
87;4;14.7260303497;35.0;7;27.445360899;5;25.1648426056;31.0;18;49.9019356966;
88;4;14.0;36.0;8;27.6711919308;5;24.227935791;32.0;18;49.9608589411;
89;4;14.0;37.0;8;27.9035346508;5;22.7999992371;33.980430603;18;50.020452261;
90;4;14.0;38.0;8;28.141512394;5;21.7999992371;35.0102272034;18;50.0806527138;
91;4;14.0;39.0;9;28.3841423988;5;21.2681465149;33.0;18;50.1413941383;
92;4;14.0;40.0;9;28.6303496361;6;22.2818126678;34.0;17;52.2026081085;
93;5;14.0;41.0;8;28.8789830208;6;24.2955856323;36.0;18;52.4642235041;
94;5;14.0;42.0;9;29.1288366318;6;26.5249500275;39.0;18;52.7566394806;
95;5;14.0;43.0;9;29.3786706924;6;27.8202438354;42.0;19;53.0840470791;
96;5;14.0;44.0;9;29.6272368431;6;27.5260124207;45.0;19;53.4509248734;
97;5;14.0;45.0;9;29.8733024597;6;27.544675827;48.0;20;53.8619356155;
98;5;14.0;46.0;10;30.1156759262;7;27.5634002686;50.0;19;54.3217631578;
99;5;14.0;47.0;9;31.353228569;7;27.329536438;52.0;20;54.8348844051;
100;5;15.0;49.0;9;31.5599161386;7;27.6009616852;54.0;20;55.4052662849;
101;5;17.0;48.0;9;31.7622963786;7;27.6197566986;56.0;18;56.0359885693;
102;5;16.0;50.0;11;31.9592928886;7;27.6385383606;58.0;15;56.7288023233;
103;5;16.0;52.0;11;32.1499788165;7;27.6572875977;60.0;16;57.4836529493;
104;5;17.0;51.0;11;32.333581388;8;28.6759853363;58.6840820312;15;58.2982130051;
105;5;16.0;52.0;16;32.5094801188;8;27.4130382538;61.0499725342;15;59.1674948931;
106;6;16.0;53.0;15;32.6772028804;8;27.426651001;63.4434204102;14;61.0836212635;
107;6;17.0;51.0;15;32.8364176154;8;29.4401340485;60.8605270386;14;62.0958377123;
108;6;16.0;52.0;16;32.9869232178;8;29.4534721375;64.2959594727;15;63.1337963343;
109;6;16.0;53.0;17;33.1286373138;8;29.4666519165;67.7430801392;15;64.1823401451;
110;6;17.0;51.0;17;33.2615829706;8;30.4796581268;68.1943283081;14;65.2253234386;
111;6;16.0;52.0;17;33.385874033;8;29.4924793243;71.6416320801;14;66.2467272282;
112;6;16.0;53.0;17;33.5017018318;8;29.5051021576;75.0769805908;14;67.2318003178;
113;6;17.0;51.0;17;33.6093226671;8;30.5175151825;75.2074584961;15;68.1680631638;
114;6;16.0;52.0;17;33.7090417147;8;30.5297107697;75.2186813354;14;69.0460181236;
115;6;16.0;54.0;18;33.7963255048;8;29.5416755676;78.2299194336;14;69.8594969511;
116;6;16.0;56.0;18;33.7916929722;8;30.5534038544;78.2411651611;15;70.6056278944;
117;7;16.0;58.0;17;33.7875236869;8;31.5648880005;79.5561752319;16;71.284490943;
118;7;16.0;60.0;18;33.7837713361;8;32.5761184692;79.8537368774;16;71.8985680342;
119;7;16.0;62.0;19;33.7803941965;8;33.5870933533;79.9357299805;17;72.4520987272;
120;7;16.0;64.0;19;33.7773547769;8;33.6478042603;80.0198516846;17;72.9504443407;
121;7;17.0;63.0;19;33.7746192813;8;33.6582489014;78.09034729;17;73.3995296955;
122;7;17.0;65.0;19;33.772157371;8;32.668422699;75.1628417969;17;73.8053959608;
123;7;18.0;67.0;20;33.769941628;8;32.6783256531;73.2372665405;18;74.0651365519;
124;7;19.0249996185;66.0;21;33.7679474354;8;33.6879577637;74.3134994507;18;74.2402333021;
125;8;18.0249996185;67.5375671387;20;34.7661526799;8;33.6973114014;75.3914337158;18;74.3878514767;
126;8;19.0249996185;69.5363082886;20;34.8245373368;8;34.7000007629;73.4709243774;18;74.5254440308;
127;8;21.0249996185;68.5351715088;21;34.8860475421;8;33.6999969482;74.5518264771;19;74.6647247076;
128;8;20.0249996185;70.5341567993;21;34.950736165;8;33.6999969482;73.6339797974;20;74.8054387569;
129;8;20.0249996185;72.533241272;21;35.0186495781;8;34.7000007629;72.7172164917;19;74.9473164082;
130;8;21.0249996185;71.5324172974;22;35.0898264647;8;33.6999969482;71.8013534546;19;75.5146199465;
131;8;20.0249996185;72.5316772461;22;35.1642961502;8;33.7449989319;72.0180740356;21;76.1041367054;
132;8;20.0249996185;73.5310058594;20;35.2420773506;8;34.7903594971;71.2486877441;20;76.7141789198;
133;8;21.0249996185;71.5304107666;21;35.323176384;8;33.835899353;73.4926147461;20;77.3426055908;
134;8;20.0249996185;72.5298690796;22;35.4075861573;8;33.881439209;75.7489624023;21;78.9868211746;
135;8;20.0249996185;73.5293807983;23;35.4952845573;8;35.9267883301;76.0165328979;22;79.7037880421;
136;8;21.0249996185;71.5289459229;23;35.5862330794;8;35.9717712402;78.6981506348;22;80.4330329895;
137;8;20.0249996185;72.5285491943;23;35.6803761125;8;36.016204834;81.0263061523;24;81.1708451509;
138;8;20.0249996185;73.5281982422;24;36.5764294267;8;35.0599250793;81.3605728149;24;81.9132514;
139;8;19.0249996185;71.5651397705;22;37.4782356024;8;33.1027679443;84.6986083984;20;82.6561142206;
140;8;19.0249996185;72.6043777466;22;38.3794116378;8;32.1445846558;84.994354248;20;83.3952511549;
141;8;18.0;74.6459960938;23;39.2743756771;8;33.1352462769;86.2887573242;20;84.1265571117;
142;8;20.0;71.6901016235;23;41.1585353613;8;32.1746330261;90.5793304443;21;84.8461257219;
143;8;21.0;73.7367858887;24;43.0883674622;8;32.2126464844;94.0384902954;22;85.5503649712;
144;8;22.0;74.7861328125;23;44.0643469095;8;33.2492027283;94.3581542969;21;86.2360903025;
145;8;24.0;76.8382263184;23;45.0279281139;8;32.284236908;92.6237640381;22;86.900599122;
146;8;25.0;78.8931503296;23;45.978380084;8;32.3177032471;92.8773498535;24;87.5417170525;
147;8;26.0;80.9509735107;24;46.915451169;8;33.3495635986;90.1175689697;22;88.1578164101;
148;8;27.0;83.0117492676;22;47.8391464949;8;33.3798103333;85.3469696045;17;88.7478077412;
149;8;28.0;85.0755462646;22;48.7495261431;8;34.4084358215;83.4975738525;13;89.3111066818;
150;8;29.0;88.1423721313;22;49.6465523243;8;27.75;86.2814712524;13;89.8475887775;
151;9;30.0;91.2122650146;21;52.864109993;7;25.75;82.4101867676;15;87.9144957066;
152;10;32.0;95.2852172852;19;56.9330835342;6;23.75;79.5281066895;15;85.080681324;
