Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
4;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
5;1;12.0;10.0;4;20.0;1;12.3999996185;16.0;6;32.0;
6;1;13.0;10.0;4;20.0;2;13.6999998093;16.0;5;33.0;
7;1;14.0;10.0;4;20.3999996185;2;14.6999998093;16.0;5;33.669999361;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;15.1009998322;16.3199996948;5;34.0605909824;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;15.2181768417;16.5;5;35.7735853195;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;17.1290740967;17.3250007629;5;37.0003859997;
11;1;15.8187427521;11.3658018112;3;23.4745616913;2;19.1290740967;17.9053878784;5;37.8534845114;
12;1;16.8187427521;11.7372808456;3;24.0673980713;2;21.1290740967;18.2973766327;5;38.3309984207;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;22.1912994385;18.5;6;38.406452775;
14;1;18.8187427521;12.2662630081;4;24.892534256;2;23.2139358521;18.5;6;38.4851233959;
15;1;19.8187427521;12.446267128;4;25.0;2;24.237537384;18.5;7;38.5670261383;
16;1;20.8187427521;12.5;4;25.0;2;25.2621078491;18.5;7;38.6521623135;
17;1;21.8187427521;12.5;4;25.0;2;25.5956497192;18.5;7;38.7405172586;
18;1;22.8187427521;12.5;5;25.0;2;25.6221561432;18.5;7;38.8320595026;
19;1;23.25;12.5;5;25.0;2;25.6496181488;18.5;7;38.9267392159;
20;1;23.25;12.5;5;25.0;3;25.6780223846;18.5;6;39.0244877338;
21;1;23.25;12.5;5;25.0;3;25.7073459625;18.5;6;39.1252164841;
22;1;23.25;12.5;6;25.0;3;25.1000003815;19.1375656128;6;39.2288162708;
23;1;23.25;12.5;6;25.0;3;25.7686462402;18.5;6;39.335157156;
24;1;23.25;12.5;7;25.0;3;25.8005485535;18.5;7;39.444088459;
25;1;21.25;13.5;8;25.0;3;25.1000003815;19.5;7;39.5554389954;
26;1;22.25;12.5;8;25.0;3;25.1000003815;19.7777194977;8;39.6690170765;
27;1;20.25;13.5;8;25.0;3;25.9007053375;18.5;8;39.784611702;
28;1;19.25;14.5;8;25.0;3;25.1000003815;19.5;8;39.9019939899;
29;1;18.25;15.5;8;25.0;3;25.9705982208;18.5;8;40.0209178925;
30;1;17.25;16.5;7;25.0;3;24.006275177;19.5;8;40.1411225796;
31;1;16.25;17.5;7;25.0;3;24.0423374176;20.5;7;41.2623345852;
32;1;15.25;18.5;7;25.0;3;24.0787010193;21.5;8;41.4026696682;
33;1;14.25;19.5;8;25.0;3;23.4208011627;22.5;8;41.5435868502;
34;1;13.25;20.5;8;25.0;3;22.4630775452;23.5;8;41.6847831011;
35;1;12.25;21.5;8;25.0;3;21.5054359436;24.5;9;41.8259528875;
36;1;13.25;19.5;10;25.0;3;20.5477867126;25.5;9;41.9667906761;
37;1;12.0;20.5;10;25.0;3;20.1000003815;25.5;10;42.1069945097;
38;2;13.0;21.5;9;26.0;3;22.1000003815;27.5;11;42.2462687492;
39;2;15.0;19.5;10;26.25;3;22.4395313263;29.5;12;42.3828772306;
40;2;14.0;20.5;10;28.8093750477;4;24.444896698;31.5;12;42.5179629326;
41;2;14.0;21.5;10;31.0298706293;4;25.4051036835;33.5;11;42.6512645483;
42;2;14.0;22.5;12;32.9252150059;4;26.7953796387;33.5;11;42.7825375795;
43;2;15.0;20.5;12;34.5558562279;4;26.1000003815;35.1018753052;12;42.9115554094;
44;3;16.0;19.5;11;36.0050003529;4;27.1000003815;36.11095047;12;43.0381103754;
45;3;17.0;21.5;12;37.3581485748;4;28.1000003815;34.1200561523;12;43.1620153189;
46;3;18.0;23.4400196075;12;37.5339164734;4;27.4775085449;34.5;12;44.2831048965;
