Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
6;1;11.0;10.0;5;20.0;1;10.0;10.0;4;20.0;
7;2;11.0;10.0;4;20.3999996185;1;11.0;10.0;4;20.0;
8;3;11.4200000763;10.1999998093;2;21.7264003754;1;11.0;10.0;4;20.3999996185;
9;3;11.5179204941;10.3632001877;2;21.9903717041;1;11.1199998856;10.1999998093;4;20.7264003754;
10;3;11.597111702;10.4951858521;2;23.0719120502;1;11.2179203033;10.3632001877;4;20.9903717041;
11;3;11.9215736389;11.0209560394;2;23.9749414921;1;11.2971115112;10.4951858521;4;22.0419120789;
12;3;13.9215736389;11.4571752548;2;24.7131726742;1;11.6125736237;11.0209560394;4;22.9143505096;
13;3;15.9215736389;11.8107032776;2;25.3067810535;1;13.2971115112;11.4571752548;4;23.6214065552;
14;3;16.5920333862;12.0916318893;2;25.7784451246;1;14.2971115112;11.8107032776;4;24.1832637787;
15;3;16.7335338593;12.3113050461;2;26.1504684687;1;15.2971115112;12.0916318893;4;24.6226100922;
16;3;16.8451404572;12.4808797836;2;26.2221269608;1;16.2971115112;12.3113050461;4;24.9617595673;
17;3;18.7534217834;12.5;3;26.2560760975;1;17.2971115112;12.4808797836;4;25.0;
18;3;19.7636070251;12.5;3;26.2905418873;1;18.2971115112;12.5;4;25.0;
19;3;20.7739467621;12.5;3;26.3255085945;1;19.2971115112;12.5;5;25.0;
20;3;21.7844352722;12.5;3;26.3609591722;1;19.5;12.5;5;25.0;
21;3;21.9082870483;12.5;3;26.3968753815;1;19.5;12.5;5;25.0;
22;3;21.9190635681;12.5;3;26.4332377911;1;19.5;12.5;6;25.0;
23;3;21.9299716949;12.5;3;26.4700255394;1;19.5;12.5;6;25.0;
24;3;21.9410076141;12.5;3;26.5072168112;1;19.5;12.5;6;25.0;
25;3;21.9521656036;12.5;5;26.5447884798;1;19.5;12.5;6;25.0;
26;3;21.9634361267;12.5;6;26.5827163458;1;19.5;12.5;6;25.0;
27;4;21.5;13.1330862045;5;26.6209751368;1;19.5;12.5;6;25.0;
28;4;21.5;12.5;5;26.6595385075;1;19.5;12.5;6;25.0;
29;4;21.9978618622;12.5;5;26.6983793974;1;19.5;12.5;6;25.0;
30;4;20.009513855;13.5;6;26.7374696732;1;17.5;13.5;6;25.0;
31;4;19.0212402344;14.5;6;26.7767804861;1;16.5;14.5;7;25.0;
32;4;18.033033371;15.5;6;26.8162822723;1;15.5;15.5;8;25.0;
33;4;17.044883728;16.5;6;26.8559447527;1;14.5;16.5;8;25.0;
34;4;16.0567836761;17.5;6;26.8957372904;1;13.5;17.5;8;25.0;
35;4;15.0687217712;18.5;6;26.9356285334;1;12.5;18.5;9;25.0;
36;4;14.5806884766;19.5;6;27.9755871296;1;12.0;19.5;10;25.0;
37;4;15.0;21.6902351379;6;28.0555810928;1;12.0;20.5;10;25.0;
38;4;16.0;22.7222328186;6;28.136762619;1;12.0;21.5;10;25.0;
39;5;17.0;20.7547054291;4;40.969101429;1;12.0;22.5;11;25.0;
40;5;17.0;21.7876396179;4;41.6900638342;2;12.0;23.5;11;29.25;
41;5;18.0;22.8210258484;4;42.3586446047;2;14.0;21.5;11;29.3775000572;
42;5;20.0;20.8548469543;4;42.9721541405;2;14.0;22.5;12;29.5032439232;
43;5;20.0;21.8890857697;5;43.5300726891;2;14.0;23.5;12;29.6269369125;
44;5;21.0;22.9237289429;5;44.033714056;2;16.0;21.5;12;29.7483043671;
45;5;23.0;20.9587554932;5;44.485812068;2;16.0;22.5;12;29.8670926094;
46;5;26.1206111908;22.9587554932;5;44.8900939226;2;16.1901912689;23.5;12;29.9830708504;
47;5;27.7115650177;24.9587554932;5;45.2508847713;2;17.2423820496;21.5;13;30.0960335732;
48;5;29.0;27.9587554932;8;45.5727741718;4;17.293214798;22.9599990845;13;31.2058005333;
49;5;31.6568832397;30.9587554932;8;45.8473572731;4;18.3426094055;23.9599990845;13;31.3422176838;
50;5;32.766708374;32.5;8;45.9395765066;4;17.3426094055;21.5;13;31.4757478237;
51;5;33.2948303223;33.1660575867;9;46.0323565006;4;16.0;22.5;13;31.6062824726;
52;5;33.8060035706;33.1882705688;10;46.125628233;4;17.0;22.5;13;31.7337372303;
53;5;34.350189209;32.5;10;46.219320178;5;18.0;23.5;11;31.8580502272;
54;5;33.5878143311;33.5;10;46.3133581877;5;19.0;24.5;12;32.9791818857;
55;5;34.4065093994;32.5;11;46.4076658487;5;21.0;26.5;10;33.1271135807;
56;6;33.8494224548;33.2805023193;9;46.5021646023;5;23.0;28.9125022888;8;33.2724356651;
57;6;33.0374984741;33.5;9;46.5967738628;5;24.0;29.90442276;9;33.415157795;
58;6;34.4915313721;32.5;9;46.6914114952;5;24.75;30.8967151642;9;33.5553042889;
59;6;31.0375003815;35.3526039124;9;46.7859942913;5;24.75;31.8893718719;9;33.6929116249;
60;7;31.0375003815;37.5143966675;8;47.8804373741;5;24.75;31.8823890686;9;33.8280259371;
