Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
4;1;11.3999996185;16.0;6;32.0;1;14.0;10.0;4;20.0;
5;2;13.3999996185;16.0;5;33.0;1;15.0;10.0;4;20.0;
6;2;15.3999996185;16.0;5;33.0599999428;1;16.0;10.0;4;20.3999996185;
7;2;17.3999996185;16.0;5;33.773563385;1;17.0;10.1999998093;4;20.7264003754;
8;2;18.132068634;16.3199996948;5;34.1999731064;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;18.2599906921;16.5;5;35.9297491312;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;20.1759243011;17.3250007629;5;37.1745804548;1;19.0916557312;11.3658018112;3;23.4745616913;
11;2;22.1759243011;17.9053878784;5;38.0469896793;1;20.0916557312;11.7372808456;3;24.0673980713;
12;2;24.1759243011;18.2973766327;5;38.5451179743;1;21.0916557312;12.0336990356;4;24.5325260162;
13;2;25.2555351257;18.5;6;38.6425049305;2;23.0916557312;12.2662630081;3;25.892534256;
14;2;26.2847518921;18.5;6;38.744430542;2;25.0916557312;12.446267128;3;26.0900000334;
15;2;27.315328598;18.5;7;38.8509030342;2;26.7456550598;12.5;3;26.1871190071;
16;2;28.3472709656;18.5;7;38.9619034529;2;27.8039264679;12.5;3;26.2917383909;
17;3;28.6885719299;18.5;7;39.0773830414;2;28.8666992188;12.5;3;26.4042263031;
18;3;28.7232151031;18.5;7;39.1972608566;2;29.8425350189;12.5;4;26.5249304771;
19;3;28.7591781616;18.5;8;39.3214223385;2;29.9149589539;12.5;4;26.6541694403;
20;3;28.7964267731;18.5;9;39.4497175217;2;29.9925022125;12.5;4;26.7922235727;
21;3;28.8349151611;18.5;9;39.5819602013;2;30.075334549;12.5;4;26.9393253326;
22;3;28.8745880127;18.5;9;39.7179272175;2;30.1635951996;12.5;4;27.0956480503;
23;3;28.9153785706;18.5;10;39.8573589325;3;30.2573890686;12.5;3;27.261295557;
24;3;28.9572086334;18.5;10;39.9999594688;3;30.3567771912;12.5;3;27.4362905025;
25;3;28.9999885559;18.5;10;40.1453986168;3;30.461774826;12.5;4;27.6205644608;
26;3;29.0436210632;18.5;10;40.2933142185;4;30.5723381042;12.5;3;27.8139474392;
27;3;28.1000003815;19.5;10;40.4433143139;4;30.6883678436;12.5;3;28.016159296;
