Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;2;13.3999996185;10.0;4;21.0;
4;1;11.3999996185;16.0;6;32.0;2;14.6000003815;10.0;4;21.0900000334;
5;2;12.6999998093;16.0;5;32.7439994812;2;15.6540002823;10.0;4;21.1871190071;
6;2;13.6999998093;15.8719997406;4;32.679199338;2;16.7122707367;10.0;3;21.7036092281;
7;2;14.7496795654;15.7567996979;4;32.765655756;2;17.7821655273;10.1999998093;3;22.1564130783;
8;2;14.8296966553;15.6991195679;4;32.8958314657;2;18.2938480377;10.3632001877;3;23.4291926622;
9;2;14.8687496185;15.6472072601;4;34.3824881315;2;19.0575141907;10.9097137451;2;24.540822506;
10;2;16.9942455292;16.2332878113;4;35.5882234573;2;21.0575141907;11.3658018112;2;25.5043385029;
11;2;18.9942455292;16.6510391235;4;36.600301981;2;23.0575141907;11.7372808456;2;26.3401436806;
12;2;20.9942455292;16.9404220581;4;37.263117075;2;24.4553031921;12.0336990356;2;27.0718023777;
13;2;22.3864059448;17.0200004578;5;37.8438222408;2;25.2430820465;12.2662630081;2;27.7228300571;
14;2;23.5606174469;17.0200004578;5;38.5070633888;2;25.6336975098;12.446267128;2;28.1464314461;
15;2;24.7595901489;17.0200004578;5;39.2563209534;2;25.8878593445;12.5;2;28.4879314899;
16;2;25.7768955231;17.0200004578;5;40.0921673775;2;28.0282783508;12.5;2;28.8545851707;
17;2;26.0276489258;17.0200004578;6;41.0113601685;2;29.2482719421;12.5;2;29.2456488609;
18;4;26.3034076691;17.0200004578;4;42.0060782433;2;30.4829101562;12.5;2;29.659784317;
19;4;26.6018218994;17.0200004578;4;43.0634889603;2;31.7313919067;12.5;3;30.0950183868;
20;4;26.919046402;17.0200004578;4;44.1658439636;2;32.0570106506;12.5;3;30.5487289429;
21;4;27.2497520447;17.0200004578;4;45.2912464142;2;32.3292388916;12.5;3;31.0176672935;
22;4;27.5873737335;17.0200004578;4;46.4151058197;2;32.6105995178;12.5;3;31.4980173111;
23;4;25.5873737335;18.0200004578;4;47.5121459961;2;32.8988113403;12.5;3;31.9854974747;
24;4;26.5873737335;17.0200004578;3;48.5586423874;2;33.1912994385;12.5;3;32.4754953384;
25;4;24.5873737335;18.0200004578;3;49.5344924927;2;33.4852981567;12.5;4;32.9632344246;
