Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;13.0;10.0;5;20.0;
4;1;11.3487997055;15.8719997406;6;31.3087997437;1;14.0;10.0;5;20.0;
5;1;12.3487997055;15.6543998718;6;30.9171199799;1;15.0;10.0;5;20.0;
6;1;13.3487997055;15.4585599899;6;30.5646076202;1;16.0;10.0;5;20.3999996185;
7;2;14.4693822861;15.2823038101;5;31.3329467773;2;17.6000003815;10.1999998093;4;21.7264003754;
8;2;14.3998842239;15.1664733887;5;31.1100525856;2;18.0358409882;10.3632001877;4;23.0394275188;
9;2;14.3330154419;15.0622262955;5;31.8934937716;2;18.8236560822;10.9097137451;4;24.2173196077;
10;2;16.4003658295;15.4459438324;5;32.4595110416;2;20.8236560822;11.3658018112;4;25.2799187899;
11;2;18.4003658295;15.7208995819;4;32.7059135437;2;22.8236560822;11.7372808456;4;26.2553942204;
12;2;20.4003658295;15.8360004425;4;32.7222048044;2;24.4044532776;12.0336990356;5;27.1758880615;
13;2;21.4149456024;15.8360004425;5;32.7385816574;2;25.6776733398;12.2662630081;4;28.0739958286;
14;2;22.4198589325;15.8360004425;5;32.7550392151;2;27.0005321503;12.446267128;4;28.8119807243;
15;2;23.4247951508;15.8360004425;5;32.7715724707;2;28.3788452148;12.5;4;29.5434241295;
16;2;23.5016002655;16.1658725739;5;32.7881762981;2;29.8177108765;12.5;4;30.3819847107;
17;3;23.8364524841;15.8360004425;5;32.8048455715;2;31.3208465576;12.5;4;31.330183506;
18;4;23.5016002655;15.8360004425;4;32.8215749264;2;32.7981109619;12.5;4;32.3854136467;
19;4;23.5016002655;15.8360004425;4;32.8383589983;2;33.4312477112;12.5;5;33.5386152267;
20;4;23.5016002655;16.1859073639;5;32.8551924229;2;34.1231689453;12.5;6;34.7734174728;
21;4;23.8565578461;15.8360004425;5;32.8720695972;2;34.8640518188;12.5;7;36.0661067963;
22;4;23.8616218567;15.8360004425;5;32.8889849186;2;35.6396636963;12.5;7;37.386724472;
23;4;23.5016002655;16.4444923401;6;32.9059327841;2;36.4320373535;12.5;7;38.7013616562;
24;4;23.8717803955;15.8360004425;6;32.9229075909;2;37.2208175659;12.5;7;39.9754018784;
25;4;21.8768730164;16.8360004425;6;32.9399036169;2;37.9852409363;12.5;7;41.1771183014;
