Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;2;11.5999994278;16.0;5;32.7439994812;1;13.0;10.0;5;20.0;
4;2;11.5487995148;15.8719997406;5;32.679199338;1;14.0;10.0;5;20.0;
5;2;12.6984796524;15.7567996979;5;32.4447057247;1;15.0;10.0;5;20.0;
6;2;13.7517795563;15.5507202148;5;32.2761200666;2;16.6000003815;10.0;4;21.3999996185;
7;2;14.6828355789;15.3652477264;5;32.2708181143;2;17.6000003815;10.1999998093;4;21.7664003372;
8;2;14.6812458038;15.2411231995;5;32.324182272;2;18.059841156;10.3632001877;4;22.9214113951;
9;2;14.6972541809;15.1294107437;5;33.4213273525;2;18.7528457642;10.9097137451;4;23.8985826969;
10;2;16.8743667603;15.4945106506;5;34.366080761;2;20.7528457642;11.3658018112;4;24.709610939;
11;2;18.8743667603;15.7552804947;5;35.0122873783;2;22.7528457642;11.7372808456;4;25.3736473322;
12;2;20.8743667603;15.8360004425;5;35.5631577969;2;23.8754043579;12.0336990356;5;25.9131498337;
13;2;22.3120212555;15.8360004425;6;36.1834411621;2;24.9200305939;12.2662630081;5;26.3507405519;
14;2;23.4981060028;15.8360004425;6;36.8746190071;2;25.9665794373;12.446267128;5;26.5390170813;
15;2;24.7054595947;15.8360004425;6;37.6357297897;2;27.0150661469;12.5;5;26.6230624914;
16;3;25.2907180786;15.8360004425;5;38.4627957344;2;28.06549263;12.5;5;26.7103335857;
17;3;25.5388374329;15.8360004425;5;39.3483972549;2;29.117855072;12.5;5;26.8008044958;
18;3;25.8045196533;15.8360004425;6;40.2815093994;2;30.0804824829;12.5;5;26.8944318295;
19;3;26.0844535828;15.8360004425;6;41.2477111816;2;30.1366596222;12.5;6;26.9911533594;
20;3;26.3743133545;15.8360004425;6;42.2298240662;2;30.1946926117;12.5;6;27.0908870697;
21;3;26.6689472198;15.8360004425;6;43.2089757919;2;30.2545318604;12.5;6;27.1935310364;
22;3;26.9626922607;15.8360004425;6;44.1659708023;2;30.3161182404;12.5;6;27.2989623547;
23;3;27.2497901917;15.8360004425;6;45.0827817917;2;30.3793773651;12.5;6;27.4070374966;
24;4;27.5248336792;15.8360004425;5;46.9439172745;2;30.4442214966;12.5;6;27.5175917149;
25;4;26.5248336792;17.3360004425;5;47.8230477571;3;30.5105552673;12.5;5;27.6304404736;
