Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;14.0;10.0;6;20.0;
5;1;12.3999996185;16.0;6;32.0;2;15.6000003815;10.0;5;21.0;
6;1;13.3999996185;16.0;6;32.0;2;16.6000003815;10.0;5;21.469999671;
7;1;14.3999996185;16.0;6;32.6399993896;2;17.6420001984;10.1999998093;5;21.8705514669;
8;1;14.7919998169;16.3199996948;6;32.4119987488;2;18.1223316193;10.3632001877;5;23.0649029016;
9;1;14.7235994339;16.2059993744;6;33.2637863159;2;18.8389415741;10.9097137451;5;24.0861145258;
10;1;16.7919998169;16.631893158;6;33.8546218872;2;20.8389415741;11.3658018112;5;24.9461766481;
11;1;17.7919998169;16.9273109436;6;34.0400009155;2;22.8389415741;11.7372808456;5;25.6645179987;
12;1;18.7919998169;17.0200004578;6;34.0400009155;2;24.0499267578;12.0336990356;5;26.2638499737;
13;1;19.7919998169;17.0200004578;7;34.0400009155;2;24.7583122253;12.2662630081;5;26.7670158148;
14;1;20.7919998169;17.0200004578;7;34.0400009155;2;25.0602092743;12.446267128;5;27.0267930031;
15;1;21.7919998169;17.0200004578;7;34.0400009155;2;25.2160758972;12.5;5;27.1883933544;
16;1;22.2119998932;17.0200004578;7;34.0400009155;2;27.2485561371;12.5;5;27.3593420982;
17;1;22.2119998932;17.0200004578;8;34.0400009155;2;28.3511257172;12.5;5;27.5396113396;
18;1;22.2119998932;17.0200004578;8;34.0400009155;2;29.4592876434;12.5;6;27.7290761471;
19;1;22.2119998932;17.0200004578;8;34.0400009155;2;30.5729656219;12.5;6;27.9275052547;
20;2;22.2119998932;17.0200004578;7;34.0400009155;2;30.7565040588;12.5;6;28.1345529556;
21;2;22.2119998932;17.0200004578;7;34.0400009155;2;30.8807315826;12.5;6;28.3497540951;
22;2;22.2119998932;17.0200004578;8;34.0400009155;2;31.009853363;12.5;6;28.5725209713;
23;2;22.2119998932;17.0200004578;8;34.0400009155;2;31.1435127258;12.5;6;28.8021440506;
24;2;22.2119998932;17.0200004578;8;34.0400009155;2;31.2812862396;12.5;6;29.0377955437;
25;2;20.2119998932;18.0200004578;8;34.0400009155;2;31.4226760864;12.5;6;29.2785372734;
26;2;19.2119998932;19.0200004578;8;34.0400009155;2;31.5671234131;12.5;6;29.523332119;
