Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;13.0;10.0;6;20.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;14.0;10.0;6;20.0;
5;1;12.3487997055;15.7567996979;6;31.3062400818;2;15.6000003815;10.0;5;21.0;
6;1;13.3487997055;15.6531200409;6;31.1196155548;2;16.6000003815;10.0;5;21.5449995995;
7;1;14.3358850479;15.5598077774;6;31.0436534882;2;17.6870002747;10.1999998093;5;22.0357650518;
8;2;14.6130962372;15.5218267441;5;31.9752883911;2;18.2214603424;10.3632001877;5;23.3538802862;
9;2;14.5925865173;15.4876441956;5;32.5522106886;2;19.0123271942;10.9097137451;5;24.5263847113;
10;2;16.6285037994;15.7504253387;5;32.7768187523;2;21.0123271942;11.3658018112;5;25.5691649914;
11;2;18.6285037994;15.8360004425;5;32.8324041367;2;23.0123271942;11.7372808456;5;26.5056293011;
12;2;20.6285037994;15.8360004425;5;32.8901411295;2;24.5545940399;12.0336990356;5;27.3623802662;
13;2;21.6785373688;15.8360004425;6;32.9500476122;2;25.4174289703;12.2662630081;5;28.1658308506;
14;2;22.6965084076;15.8360004425;6;33.012134552;2;25.8994979858;12.446267128;5;28.7717118263;
15;2;23.7151355743;15.8360004425;6;33.0764055252;2;26.2630271912;12.5;5;29.3272204399;
16;2;23.9229221344;15.8360004425;7;33.1428562403;2;28.5318527222;12.5;5;29.9405078888;
17;2;23.5016002655;16.2772579193;7;33.2114738226;2;29.8998260498;12.5;5;30.6104154587;
18;2;23.5016002655;16.2978420258;7;33.2822360992;2;31.3017692566;12.5;6;31.3335747719;
19;2;23.984670639;15.8360004425;8;33.355111599;2;32.7356643677;12.5;6;32.1041445732;
20;3;24.0065345764;15.8360004425;7;33.4300587177;2;33.2624855042;12.5;6;32.9137225151;
21;3;23.5016002655;15.8360004425;7;33.5070254803;2;33.7482337952;12.5;6;33.7514915466;
22;3;23.5016002655;16.3865070343;7;33.5859494209;2;34.2508964539;12.5;6;34.604631424;
23;3;23.5016002655;16.792974472;7;33.6667573452;2;34.7627792358;12.5;6;35.4589986801;
24;3;23.5016002655;16.8333778381;7;33.7493650913;2;35.2753982544;12.5;6;36.3000068665;
25;3;23.5016002655;16.8746833801;7;33.8336777687;2;35.7800064087;12.5;6;37.1136064529;
