Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;6;20.0;
4;2;11.5999994278;16.0;5;33.0;1;14.0;10.0;6;20.0;
5;2;12.6999998093;16.0;5;32.735999465;1;15.0;10.0;6;20.0;
6;2;13.697599411;15.8719997406;5;32.4983993769;1;16.0;10.0;6;20.3999996185;
7;2;14.6954393387;15.7567996979;5;32.3765591383;1;17.0;10.1999998093;6;20.7264003754;
8;2;14.7129678726;15.6991195679;5;32.2669025064;2;18.0358409882;10.3632001877;5;22.8194274902;
9;2;14.6800708771;15.6472072601;5;33.4572249651;2;18.6916561127;10.9097137451;5;23.7716035843;
10;2;16.7166671753;16.2332878113;5;34.3110481501;2;20.6916561127;11.3658018112;5;24.5557456017;
11;2;18.7166671753;16.6510391235;4;34.9082885981;2;22.6916561127;11.7372808456;4;25.1909515858;
12;2;20.7166671753;16.9404220581;4;35.0860683918;2;23.7657871246;12.0336990356;4;25.6996334791;
13;2;21.733291626;17.0200004578;5;35.1048340797;2;24.4197807312;12.2662630081;4;26.10437572;
14;2;22.7389221191;17.0200004578;5;35.1237366199;2;24.6626243591;12.446267128;4;26.2577478886;
15;2;23.7445926666;17.0200004578;5;35.1427699327;2;24.7546482086;12.5;4;26.3048160076;
16;3;24.5428314209;17.0200004578;5;35.1619275808;2;25.9355201721;12.8914451599;4;26.3530313969;
17;3;24.5485782623;17.0200004578;5;35.1812031269;2;26.9355201721;12.9059095383;4;26.4023760557;
18;3;24.5543613434;17.0200004578;6;35.2005898952;2;27.9355201721;12.920712471;5;26.4528282881;
19;3;24.5601768494;17.0200004578;6;35.2200809717;2;28.9355201721;12.9358482361;5;26.5043625832;
20;3;24.5660247803;17.0200004578;6;35.239669323;2;29.0;12.9513092041;5;26.5569496155;
21;3;24.2119998932;17.379901886;7;35.2593479156;2;29.0;13.2784748077;5;26.6105561256;
22;3;24.5778045654;17.0200004578;7;35.2791093588;2;29.0;13.3052778244;5;26.6651450396;
23;3;24.583732605;17.0200004578;7;35.2989461422;2;29.0;13.332572937;5;26.72067523;
24;3;24.5896835327;17.0200004578;8;36.3188507557;2;29.0;13.3603372574;5;26.7771017551;
25;3;23.5956554413;18.0200004578;8;36.3756155968;2;29.0;13.3885507584;5;26.8343759775;
26;3;23.601644516;19.0200004578;9;36.4334053993;3;29.0;13.4171876907;6;26.8924454451;
