Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;13.0;10.0;4;20.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;14.0;10.0;4;20.0;
5;1;12.3487997055;15.7567996979;6;31.3062400818;1;15.0;10.0;4;20.0;
6;1;13.3487997055;15.6531200409;6;31.1196155548;1;16.0;10.0;2;20.3999996185;
7;1;14.3358850479;15.5598077774;6;31.0436534882;1;17.0;10.1999998093;2;20.7264003754;
8;1;14.3130960464;15.5218267441;6;30.9752883911;1;17.4358406067;10.3632001877;2;21.8194274902;
9;1;14.2925863266;15.4876441956;6;32.2343444824;2;18.6916561127;10.9097137451;1;23.7316036224;
10;1;16.3130950928;16.1171722412;6;33.1387290955;2;20.6916561127;11.3658018112;1;24.4745616913;
11;1;17.3130950928;16.5693645477;6;33.768787384;2;22.6916561127;11.7372808456;1;25.0673980713;
12;1;18.3130950928;16.884393692;5;34.0400009155;2;23.6916561127;12.0336990356;2;25.5325260162;
13;1;19.3130950928;17.0200004578;6;34.0400009155;2;24.6916561127;12.2662630081;2;25.892534256;
14;1;20.3130950928;17.0200004578;6;34.0400009155;2;25.6916561127;12.446267128;2;26.0;
15;1;21.3130950928;17.0200004578;6;34.0400009155;2;26.6916561127;12.5;2;26.0;
16;1;22.2119998932;17.0200004578;7;34.0400009155;2;27.6916561127;12.5;2;26.0;
17;1;22.2119998932;17.0200004578;7;34.0400009155;2;28.6916561127;12.5;2;26.0;
18;2;22.2119998932;17.0200004578;6;34.0400009155;2;29.6000003815;12.5;3;26.0;
19;2;22.2119998932;17.0200004578;5;34.0400009155;2;29.6000003815;12.5;3;26.0;
20;3;23.2119998932;17.0200004578;4;35.0400009155;2;29.6000003815;12.5;3;26.0;
21;3;24.2119998932;17.0200004578;4;35.1684008837;2;29.6000003815;12.5;3;26.0;
22;3;24.5505199432;17.0200004578;4;35.3118386269;2;29.6000003815;12.5;3;26.0;
23;3;24.5935516357;17.0200004578;4;35.4716852903;2;29.6000003815;12.5;3;26.0;
24;3;24.6415061951;17.0200004578;4;35.6493332386;2;29.6000003815;12.5;3;26.0;
25;3;24.6947994232;17.0200004578;4;35.8461652994;2;29.6000003815;12.5;3;26.0;
26;3;24.7538490295;17.0200004578;4;36.06351614;2;29.6000003815;12.5;3;26.0;
