Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;13.0;10.0;5;20.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;14.0;10.0;5;20.0;
5;2;12.6487998962;15.7567996979;5;32.3062400818;1;15.0;10.0;4;20.0;
6;2;13.6487998962;15.6531200409;5;32.1748155355;1;16.0;10.0;4;20.3999996185;
7;2;14.6524448395;15.5598077774;5;32.1662259102;1;17.0;10.1999998093;4;20.7264003754;
8;2;14.6498680115;15.5218267441;5;32.1687785387;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;14.650633812;15.4876441956;5;33.5133662224;2;18.6916561127;10.9097137451;3;23.7316036224;
10;2;16.6968021393;16.1171722412;5;34.5083180666;2;20.6916561127;11.3658018112;3;24.5645617247;
11;2;18.6968021393;16.5693645477;5;35.2341161966;2;22.6916561127;11.7372808456;3;25.2545170784;
12;2;20.6968021393;16.884393692;5;35.6063593626;2;23.8039264679;12.0336990356;4;25.8242644072;
13;2;21.7830028534;17.0200004578;6;35.712772131;2;24.8666992188;12.2662630081;4;26.2967605591;
14;2;22.8149261475;17.0200004578;6;35.8246341944;2;25.9341907501;12.446267128;4;26.5249304771;
15;2;23.8484840393;17.0200004578;6;35.9419803619;2;27.0066146851;12.5;4;26.6541694403;
16;2;24.7825927734;17.0200004578;7;36.0648105145;2;28.0841579437;12.5;4;26.7922235727;
17;2;24.819442749;17.0200004578;7;36.1930861473;2;29.1669902802;12.5;4;26.9393253326;
18;2;24.857925415;17.0200004578;7;36.3267261982;2;30.1635951996;12.5;4;27.0956480503;
19;2;24.8980178833;17.0200004578;7;36.4656052589;2;30.2573890686;12.5;5;27.261295557;
20;2;24.9396820068;17.0200004578;7;36.6095502377;2;30.3567771912;12.5;5;27.4362905025;
21;2;24.9828643799;17.0200004578;7;36.7583386898;2;30.461774826;12.5;5;27.6205644608;
22;2;25.0275001526;17.0200004578;7;36.911698103;2;30.5723381042;12.5;5;27.8139474392;
23;2;25.0735092163;17.0200004578;7;37.0693056583;2;30.6883678436;12.5;5;28.016159296;
24;2;25.1207923889;17.0200004578;7;37.2307887077;2;30.8096961975;12.5;5;28.2268030643;
25;2;24.2119998932;18.0200004578;7;37.395727396;3;30.9360809326;12.5;5;28.445360899;
26;2;25.2119998932;17.0200004578;8;37.5636570454;4;31.0672168732;12.5;4;28.6711919308;
