Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;6;20.0;
4;1;11.3999996185;16.0;6;31.3753604889;1;14.0;10.0;5;20.0;
5;1;12.3999996185;15.6876802444;6;30.8131847382;2;15.6000003815;10.0;4;21.0;
6;1;13.3999996185;15.4065923691;6;30.307226181;2;16.6000003815;10.0;4;21.3999996185;
7;1;14.0921678543;15.1536130905;6;29.9323425293;2;17.6000003815;10.1999998093;4;21.7264003754;
8;2;14.9797029495;14.9661712646;5;30.5949478149;2;18.0358409882;10.3632001877;4;22.8494274616;
9;2;15.878484726;14.7974739075;5;30.8258873224;2;18.7096557617;10.9097137451;4;23.7921946049;
10;2;18.9797019958;14.8887996674;5;30.8760008812;2;20.7096557617;11.3658018112;4;24.5663278103;
11;2;20.9797019958;14.8887996674;5;30.9252601862;2;22.7096557617;11.7372808456;4;25.1909153461;
12;2;22.9797019958;14.8887996674;5;30.9761632681;2;23.7657661438;12.0336990356;4;25.6883610487;
13;2;24.3392715454;14.8887996674;5;31.0287140608;2;24.4130172729;12.2662630081;4;26.0812431574;
14;2;25.3550376892;14.8887996674;5;31.0804516077;2;24.6487464905;12.446267128;4;26.2221269608;
15;2;26.324136734;14.8887996674;5;31.1336545944;2;24.7332763672;12.5;4;26.2560760975;
16;2;25.9332809448;15.2956161499;6;31.1883087158;2;26.6891651154;12.5;4;26.2905418873;
17;2;26.3564949036;14.8887996674;6;31.24439466;2;27.7098445892;12.5;4;26.3255085945;
18;2;26.3733196259;14.8887996674;7;31.3018877506;2;28.7308254242;12.5;5;26.3609591722;
19;2;26.3905677795;14.8887996674;7;31.360757947;2;29.7520961761;12.5;5;26.3968753815;
20;2;26.4082298279;14.8887996674;7;31.4209698439;2;29.8381252289;12.5;5;26.4332377911;
21;2;26.4262924194;14.8887996674;7;31.4824821949;2;29.8599433899;12.5;5;26.4700255394;
22;2;26.4447460175;14.8887996674;7;31.54524827;2;29.8820152283;12.5;5;26.5072168112;
23;3;26.4635753632;14.8887996674;6;31.6092156172;2;29.9043292999;12.5;5;26.5447884798;
24;3;25.9332809448;14.8887996674;6;31.6743261814;2;29.9268722534;12.5;5;26.5827163458;
25;3;26.5023002625;14.8887996674;7;31.740516305;2;29.9496307373;12.5;5;26.6209751368;
26;3;26.5221557617;14.8887996674;7;31.8077170849;2;29.9725856781;12.5;5;26.6595385075;
