Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;13.0;10.0;5;20.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;14.0;10.0;5;20.0;
5;1;12.3487997055;15.7567996979;6;31.3062400818;1;15.0;10.0;5;20.0;
6;1;13.3487997055;15.6531200409;6;31.1196155548;1;16.0;10.0;5;20.3999996185;
7;1;14.3358850479;15.5598077774;6;31.0436534882;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;14.3130960464;15.5218267441;6;30.9752883911;2;18.0358409882;10.3632001877;4;22.9894274473;
9;1;14.2925863266;15.4876441956;5;32.2343444824;2;18.7936553955;10.9097137451;4;24.0985145569;
10;2;16.6130943298;16.1171722412;4;34.1387290955;2;20.7936553955;11.3658018112;4;25.068832159;
11;2;18.6130943298;16.5693645477;4;34.8239873648;2;22.7936553955;11.7372808456;4;25.9232202768;
12;2;20.6130943298;16.884393692;4;35.1528654099;2;24.2051486969;12.0336990356;5;26.6879553795;
13;2;21.6469535828;17.0200004578;5;35.2130395174;2;25.3849143982;12.2662630081;5;27.3894822598;
14;2;22.6650066376;17.0200004578;5;35.2757614851;2;26.5898246765;12.446267128;5;27.8840510845;
15;2;23.6838226318;17.0200004578;5;35.3410620689;2;27.8220863342;12.5;5;28.3200027943;
16;2;24.6023178101;17.0200004578;6;35.4089636803;2;29.083656311;12.5;5;28.8073790073;
17;2;24.6226882935;17.0200004578;6;35.4794794321;2;30.376083374;12.5;5;29.3477458954;
18;2;24.6438426971;17.0200004578;6;35.5526124239;2;31.6086463928;12.5;5;29.9413113594;
19;2;24.6657829285;17.0200004578;6;35.6283547878;2;31.9647865295;12.5;6;30.586581707;
20;2;24.6885070801;17.0200004578;7;35.7066867352;2;32.3519477844;12.5;6;31.2800674438;
21;3;24.7120056152;17.0200004578;6;35.7875761986;2;32.7680397034;12.5;6;32.0160870552;
22;3;24.7362728119;17.0200004578;6;35.8709778786;3;33.209651947;12.5;5;32.7867279053;
23;3;24.2119998932;17.9354896545;6;35.9568327665;3;33.6720352173;12.5;5;33.5820074081;
24;3;24.7870502472;17.0200004578;6;36.0450677872;3;34.1492042542;12.5;5;34.3902606964;
25;3;24.8135204315;17.0200004578;6;36.1355953217;3;34.6341552734;12.5;6;35.1987380981;
26;3;24.8406791687;17.0200004578;6;36.2283129692;4;35.1192436218;12.5;5;35.9943685532;
