Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;13.0;10.0;5;20.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;14.0;10.0;5;20.0;
5;1;12.3487997055;15.7567996979;6;31.3062400818;1;15.0;10.0;5;20.0;
6;1;13.3487997055;15.6531200409;6;31.1196155548;1;16.0;10.0;5;20.3999996185;
7;2;14.6358852386;15.5598077774;5;32.0436534882;1;17.0;10.1999998093;5;20.7264003754;
8;2;14.6130962372;15.5218267441;5;32.2052884102;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;14.6615867615;15.4876441956;5;33.033356905;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;16.7728462219;15.7504253387;5;33.5767757893;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;18.7728462219;15.8360004425;5;34.0323832035;2;21.0916557312;11.7372808456;3;25.0673980713;
12;2;20.7728462219;15.8360004425;5;34.3617274761;2;23.0916557312;12.0336990356;4;25.6325260401;
13;2;22.1768455505;15.7412805557;6;34.8091015816;2;24.0916557312;12.2662630081;4;26.1014342308;
14;2;23.3622055054;15.6560325623;6;35.3845133781;2;25.0916557312;12.446267128;4;26.3272645473;
15;2;24.5808639526;15.5793094635;6;35.9448266029;2;26.0916557312;12.5;4;26.4556473494;
16;3;24.7834472656;15.4344825745;5;36.6619181633;2;27.0916557312;12.5;4;26.5945794582;
17;3;24.9985771179;15.3041381836;6;37.5342411995;2;28.0916557312;12.5;4;26.7445563078;
18;4;25.2602729797;15.1868286133;5;38.5531711578;2;29.0;12.5;4;26.9060227871;
19;4;25.565952301;15.0812492371;5;39.7013168335;2;30.0;12.5;5;27.0793559551;
20;4;25.9103965759;14.9862279892;5;40.9516983032;2;30.2476139069;12.5;5;27.2648479939;
21;4;26.2855110168;14.9007091522;5;42.2683649063;2;30.3589096069;12.5;5;27.4626858234;
22;4;26.6805095673;14.8237419128;5;43.6087799072;2;30.4776115417;12.5;5;27.6729331017;
23;4;24.6389484406;15.7544717789;5;45.9278259277;2;30.6037597656;12.5;5;27.8955099583;
24;4;24.6015415192;17.1921272278;5;47.2170040607;2;30.7373065948;12.5;5;28.1301763058;
25;4;24.7816123962;18.1531410217;5;48.4072747231;2;30.8781051636;12.5;5;28.3765156269;
26;4;24.1024017334;16.6360206604;5;49.4735610485;2;31.0259094238;12.5;6;28.633923769;
