Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
4;1;11.3999996185;16.0;6;32.0;1;14.0;10.0;5;20.0;
5;1;12.3999996185;16.0;6;32.0;1;15.0;10.0;5;20.0;
6;1;13.3999996185;16.0;6;32.0;1;16.0;10.0;5;20.3999996185;
7;1;14.3999996185;16.0;6;32.6399993896;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;14.7919998169;16.3199996948;6;33.0;2;18.0358409882;10.3632001877;4;22.9194275141;
9;1;14.8999996185;16.5;6;34.6500015259;2;18.7516555786;10.9097137451;4;23.9405035973;
10;1;16.7919998169;17.3250007629;6;35.8107757568;2;20.7516555786;11.3658018112;4;24.8018262386;
11;1;17.7919998169;17.9053878784;6;36.5947532654;2;22.7516555786;11.7372808456;3;25.5230454206;
12;1;18.7919998169;18.2973766327;6;37.0;2;23.9650440216;12.0336990356;4;26.1271054745;
13;1;19.7919998169;18.5;7;37.0;2;25.0484027863;12.2662630081;4;26.6370905638;
14;1;20.7919998169;18.5;7;37.0;2;26.1383895874;12.446267128;4;26.9060227871;
15;1;21.7919998169;18.5;8;37.0;2;27.2352695465;12.5;4;27.0793559551;
16;1;22.7919998169;18.5;8;37.0;2;28.3392696381;12.5;4;27.2648479939;
17;1;23.1000003815;18.5;8;37.0;2;29.4505653381;12.5;4;27.4626858234;
18;1;23.1000003815;18.5;9;37.0;2;30.4776115417;12.5;4;27.6729331017;
19;1;23.1000003815;18.5;9;37.0;2;30.6037597656;12.5;5;27.8955099583;
20;1;23.1000003815;18.5;10;37.0;2;30.7373065948;12.5;5;28.1301763058;
21;1;23.1000003815;18.5;10;37.0;2;30.8781051636;12.5;5;28.3765156269;
22;1;23.1000003815;18.5;10;37.0;2;31.0259094238;12.5;5;28.633923769;
23;1;23.1000003815;18.5;10;37.0;2;31.180355072;12.5;5;28.9016013145;
24;1;23.1000003815;18.5;10;37.0;2;31.3409614563;12.5;5;29.1785526276;
25;1;23.1000003815;18.5;10;37.0;2;31.5071315765;12.5;6;29.4635906219;
26;1;23.1000003815;18.5;11;37.0;3;31.6781539917;12.5;5;29.7553491592;
27;1;23.1000003815;18.5;11;37.0;3;31.8532104492;12.5;5;30.0523042679;
28;1;23.1000003815;18.5;11;37.0;3;32.0313835144;12.5;5;30.3527998924;
