Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;1;13.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;13.0;10.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;14.0;10.0;6;20.0;
5;1;12.3999996185;16.0;6;32.0;1;15.0;10.0;6;20.0;
6;1;13.3999996185;16.0;6;31.5391998291;2;16.6000003815;10.0;5;21.3999996185;
7;1;14.3999996185;15.7695999146;6;31.2100791931;2;17.6000003815;10.1999998093;5;21.7264003754;
8;1;14.3630237579;15.6050395966;6;30.9138717651;2;18.0358409882;10.3632001877;5;22.8494274616;
9;1;14.2741613388;15.4569358826;6;31.4573783875;2;18.7096557617;10.9097137451;5;23.7921946049;
10;1;16.3630237579;15.7286891937;6;31.672000885;2;20.7096557617;11.3658018112;5;24.5663278103;
11;1;17.3630237579;15.8360004425;6;31.672000885;2;22.7096557617;11.7372808456;5;25.1909153461;
12;1;18.3630237579;15.8360004425;5;31.672000885;2;23.7657661438;12.0336990356;5;25.6883610487;
13;1;19.3630237579;15.8360004425;6;31.672000885;2;24.4130172729;12.2662630081;5;26.0812431574;
14;1;20.3630237579;15.8360004425;6;31.4825611115;2;24.6487464905;12.446267128;5;26.2221269608;
15;1;21.3630237579;15.7412805557;6;31.3120651245;2;24.7332763672;12.5;5;26.2560760975;
16;1;21.3936195374;15.6560325623;7;31.158618927;2;26.6891651154;12.5;5;26.2905418873;
17;1;21.3475856781;15.5793094635;8;31.0205173492;2;27.7098445892;12.5;5;26.3255085945;
18;1;21.3061561584;15.5102586746;8;30.8962249756;2;28.7308254242;12.5;6;26.3609591722;
19;1;21.2688674927;15.4481124878;8;30.784362793;2;29.7520961761;12.5;5;26.3968753815;
20;1;21.2353096008;15.3921813965;9;30.6836872101;2;29.8381252289;12.5;5;26.4332377911;
21;1;21.2051048279;15.341843605;9;30.5930786133;2;29.8599433899;12.5;5;26.4700255394;
22;1;21.1779232025;15.2965393066;9;30.5115299225;3;29.8820152283;12.5;4;26.5072168112;
23;1;21.1534576416;15.2557649612;9;30.4381370544;3;29.9043292999;12.5;4;26.5447884798;
24;1;21.1314411163;15.2190685272;9;30.3720836639;3;29.9268722534;12.5;4;26.5827163458;
25;1;21.1116256714;15.186041832;9;30.3126354218;3;29.9496307373;12.5;5;26.6209751368;
26;1;21.0937919617;15.1563177109;9;30.2591323853;4;29.9725856781;12.5;4;26.6595385075;
